APA01_00110 APA01_14430
APA01_21430 APA01_06160
APA01_21430 APA01_21190
APA01_21430 APA01_12310
APA01_21430 APA01_07220
APA01_21430 APA01_08710
APA01_21490 APA01_05940
APA01_21490 APA01_07810
APA01_21490 APA01_16430
APA01_21490 APA01_05750
APA01_21490 APA01_20530
APA01_21490 APA01_12170
APA01_21490 APA01_05990
APA01_21490 APA01_16390
APA01_21490 APA01_25600
APA01_21490 APA01_16370
APA01_21490 APA01_16400
APA01_21490 APA01_05950
APA01_21490 APA01_00310
APA01_21490 APA01_18590
APA01_21490 APA01_16310
APA01_21490 APA01_08080
APA01_21490 APA01_16320
APA01_21490 APA01_16380
APA01_21490 APA01_16420
APA01_21490 APA01_00320
APA01_21490 APA01_15380
APA01_21490 APA01_18600
APA01_21490 APA01_21500
APA01_21490 APA01_16330
APA01_21490 APA01_16360
APA01_21490 APA01_07420
APA01_21490 APA01_16340
APA01_21490 APA01_00340
APA01_21490 APA01_12180
APA01_21490 APA01_16350
APA01_21490 APA01_15390
APA01_21490 APA01_16410
APA01_21490 APA01_18610
APA01_21490 APA01_00330
APA01_21500 APA01_05750
APA01_21500 APA01_05990
APA01_21500 APA01_20530
APA01_21500 APA01_16430
APA01_21500 APA01_07810
APA01_21500 APA01_05940
APA01_21500 APA01_25600
APA01_21500 APA01_16390
APA01_21500 APA01_12170
APA01_21500 APA01_16400
APA01_21500 APA01_05950
APA01_21500 APA01_00310
APA01_21500 APA01_16320
APA01_21500 APA01_21490
APA01_21500 APA01_18590
APA01_21500 APA01_16310
APA01_21500 APA01_16380
APA01_21500 APA01_16370
APA01_21500 APA01_07420
APA01_21500 APA01_16420
APA01_21500 APA01_15380
APA01_21500 APA01_00320
APA01_21500 APA01_16360
APA01_21500 APA01_18600
APA01_21500 APA01_16330
APA01_21500 APA01_08080
APA01_21500 APA01_00340
APA01_21500 APA01_12180
APA01_21500 APA01_16350
APA01_21500 APA01_15390
APA01_21500 APA01_16340
APA01_21500 APA01_16410
APA01_21500 APA01_00330
APA01_21500 APA01_18610
APA01_21550 APA01_07870
APA01_21550 APA01_08690
APA01_21550 APA01_25190
APA01_21580 APA01_19480
APA01_21580 APA01_03620
APA01_21580 APA01_14710
APA01_21580 APA01_13920
APA01_21580 APA01_07080
APA01_21580 APA01_03600
APA01_21580 APA01_25330
APA01_21580 APA01_03250
APA01_21580 APA01_20430
APA01_21600 APA01_20430
APA01_21600 APA01_21680
APA01_21600 APA01_21620
APA01_21600 APA01_21610
APA01_21610 APA01_17660
APA01_21610 APA01_22600
APA01_21610 APA01_21620
APA01_21610 APA01_14130
APA01_21610 APA01_21600
APA01_21610 APA01_21680
APA01_21620 APA01_14130
APA01_21620 APA01_21600
APA01_21620 APA01_21680
APA01_21620 APA01_19810
APA01_21620 APA01_22600
APA01_21620 APA01_19820
APA01_21620 APA01_21610
APA01_21620 APA01_17360
APA01_21620 APA01_17660
APA01_21680 APA01_21600
APA01_21680 APA01_21620
APA01_21680 APA01_21610
APA01_21730 APA01_12220
APA01_21730 APA01_12200
APA01_21730 APA01_12210
APA01_21730 APA01_12230
APA01_21740 APA01_10650
APA01_21740 APA01_06500
APA01_21740 APA01_00590
APA01_21740 APA01_03320
APA01_21740 APA01_17660
APA01_21780 APA01_00230
APA01_21780 APA01_16770
APA01_21790 APA01_11510
APA01_21790 APA01_14940
APA01_21790 APA01_03970
APA01_21810 APA01_04290
APA01_21810 APA01_04270
APA01_21900 APA01_21910
APA01_21900 APA01_21920
APA01_21910 APA01_21920
APA01_21910 APA01_21900
APA01_21920 APA01_21910
APA01_21920 APA01_21900
APA01_21930 APA01_17130
APA01_21930 APA01_07740
APA01_21930 APA01_00770
APA01_21930 APA01_00910
APA01_21930 APA01_05950
APA01_21930 APA01_06160
APA01_21930 APA01_19260
APA01_21930 APA01_00900
APA01_21930 APA01_00920
APA01_21930 APA01_14730
APA01_21930 APA01_01110
APA01_21930 APA01_12170
APA01_21930 APA01_05940
APA01_21930 APA01_03810
APA01_21930 APA01_05560
APA01_21930 APA01_04640
APA01_21930 APA01_17120
APA01_21930 APA01_19270
APA01_21930 APA01_20860
APA01_21930 APA01_19100
APA01_21930 APA01_12180
APA01_21930 APA01_00930
APA01_21940 APA01_26790
APA01_21940 APA01_07980
APA01_21940 APA01_14540
APA01_21980 APA01_19160
APA01_22010 APA01_08560
APA01_22010 APA01_19480
APA01_22010 APA01_12730
APA01_22020 APA01_22330
APA01_22030 APA01_11750
APA01_22030 APA01_17000
APA01_22030 APA01_06590
APA01_22030 APA01_11730
APA01_22070 APA01_16040
APA01_22090 APA01_13900
APA01_22090 APA01_24830
APA01_22090 APA01_22100
APA01_22090 APA01_03250
APA01_22090 APA01_04650
APA01_22090 APA01_00860
APA01_22090 APA01_03620
APA01_22090 APA01_03700
APA01_22090 APA01_07080
APA01_22090 APA01_07300
APA01_22090 APA01_15620
APA01_22090 APA01_07070
APA01_22090 APA01_00870
APA01_22090 APA01_08590
APA01_22090 APA01_13180
APA01_22090 APA01_00250
APA01_22090 APA01_23220
APA01_22090 APA01_12700
APA01_22100 APA01_22090
APA01_22100 APA01_24830
APA01_22100 APA01_00860
APA01_22100 APA01_10280
APA01_22100 APA01_13150
APA01_22100 APA01_23770
APA01_22100 APA01_08590
APA01_22100 APA01_04670
APA01_22100 APA01_04660
APA01_22100 APA01_07070
APA01_22100 APA01_00870
APA01_22100 APA01_20540
APA01_22100 APA01_08150
APA01_22100 APA01_13920
APA01_22100 APA01_00240
APA01_22100 APA01_10260
APA01_22100 APA01_00250
APA01_22100 APA01_15620
APA01_22100 APA01_03250
APA01_22100 APA01_23220
APA01_22100 APA01_20430
APA01_22100 APA01_10270
APA01_22100 APA01_13900
APA01_22100 APA01_12700
APA01_22100 APA01_04640
APA01_22100 APA01_22400
APA01_22100 APA01_05810
APA01_22100 APA01_23490
APA01_22100 APA01_04650
APA01_22210 APA01_07050
APA01_22210 APA01_24250
APA01_22210 APA01_20430
APA01_22210 APA01_25330
APA01_22210 APA01_06310
APA01_22210 APA01_19810
APA01_22210 APA01_19820
APA01_22330 APA01_22020
APA01_22400 APA01_03620
APA01_22400 APA01_24830
APA01_22400 APA01_00860
APA01_22400 APA01_11550
APA01_22400 APA01_10670
APA01_22400 APA01_15620
APA01_22400 APA01_10420
APA01_22400 APA01_24940
APA01_22400 APA01_00870
APA01_22400 APA01_07070
APA01_22400 APA01_08590
APA01_22400 APA01_03700
APA01_22400 APA01_23220
APA01_22400 APA01_14580
APA01_22400 APA01_10710
APA01_22400 APA01_22100
APA01_22400 APA01_06250
APA01_22400 APA01_00320
APA01_22400 APA01_07080
APA01_22400 APA01_07660
APA01_22400 APA01_00250
APA01_22400 APA01_07300
APA01_22400 APA01_13850
APA01_22400 APA01_13180
APA01_22400 APA01_03250
APA01_22400 APA01_12700
APA01_22400 APA01_25330
APA01_22400 APA01_00340
APA01_22400 APA01_00310
APA01_22400 APA01_13900
APA01_22400 APA01_04650
APA01_22400 APA01_00330
APA01_22420 APA01_22440
APA01_22420 APA01_22460
APA01_22420 APA01_07140
APA01_22420 APA01_22490
APA01_22420 APA01_22450
APA01_22430 APA01_22500
APA01_22430 APA01_22470
APA01_22430 APA01_22440
APA01_22440 APA01_22430
APA01_22440 APA01_22490
APA01_22440 APA01_22420
APA01_22440 APA01_07140
APA01_22440 APA01_22500
APA01_22450 APA01_22460
APA01_22450 APA01_00410
APA01_22450 APA01_07140
APA01_22450 APA01_22420
APA01_22450 APA01_22490
APA01_22450 APA01_22480
APA01_22460 APA01_22450
APA01_22460 APA01_22480
APA01_22460 APA01_00410
APA01_22460 APA01_22420
APA01_22460 APA01_07140
APA01_22460 APA01_22490
APA01_22470 APA01_22430
APA01_22470 APA01_22490
APA01_22480 APA01_22490
APA01_22480 APA01_22460
APA01_22480 APA01_22450
APA01_22480 APA01_07140
APA01_22490 APA01_22450
APA01_22490 APA01_22460
APA01_22490 APA01_22480
APA01_22490 APA01_22420
APA01_22490 APA01_22470
APA01_22490 APA01_07140
APA01_22490 APA01_22440
APA01_22500 APA01_00370
APA01_22500 APA01_22430
APA01_22500 APA01_22440
APA01_22500 APA01_10980
APA01_22510 APA01_14550
APA01_22510 APA01_22520
APA01_22510 APA01_11110
APA01_22510 APA01_11100
APA01_22520 APA01_11110
APA01_22520 APA01_11100
APA01_22520 APA01_22510
APA01_22590 APA01_17420
APA01_22600 APA01_14130
APA01_22600 APA01_21610
APA01_22600 APA01_17660
APA01_22600 APA01_21620
APA01_22670 APA01_08090
APA01_22670 APA01_07340
APA01_22700 APA01_11940
APA01_22700 APA01_17270
APA01_22700 APA01_12360
APA01_22700 APA01_20750
APA01_22700 APA01_03780
APA01_22700 APA01_18520
APA01_22700 APA01_00970
APA01_22700 APA01_19540
APA01_22700 APA01_07710
APA01_22700 APA01_24490
APA01_22700 APA01_18390
APA01_22700 APA01_11650
APA01_22700 APA01_17720
APA01_22700 APA01_07210
APA01_22700 APA01_11930
APA01_22700 APA01_07480
APA01_22700 APA01_19530
APA01_22710 APA01_17640
APA01_22710 APA01_06880
APA01_22710 APA01_15080
APA01_22710 APA01_00620
APA01_22710 APA01_03320
APA01_22710 APA01_00820
APA01_22980 APA01_06890
APA01_23040 APA01_04110
APA01_23040 APA01_23050
APA01_23040 APA01_04100
APA01_23050 APA01_04100
APA01_23050 APA01_23040
APA01_23050 APA01_04110
APA01_23090 APA01_20750
APA01_23090 APA01_24980
APA01_23090 APA01_19540
APA01_23090 APA01_26520
APA01_23090 APA01_11870
APA01_23090 APA01_02020
APA01_23090 APA01_06230
APA01_23090 APA01_19530
APA01_23110 APA01_04120
APA01_23110 APA01_02600
APA01_23110 APA01_00390
APA01_23110 APA01_12180
APA01_23110 APA01_10980
APA01_23110 APA01_09840
APA01_23110 APA01_04130
APA01_23110 APA01_21350
APA01_23110 APA01_08750
APA01_23110 APA01_05950
APA01_23110 APA01_06160
APA01_23110 APA01_00380
APA01_23110 APA01_23120
APA01_23110 APA01_15810
APA01_23110 APA01_14730
APA01_23110 APA01_12250
APA01_23110 APA01_05940
APA01_23110 APA01_12170
APA01_23110 APA01_23160
APA01_23120 APA01_14900
APA01_23120 APA01_15810
APA01_23120 APA01_02600
APA01_23120 APA01_00380
APA01_23120 APA01_14730
APA01_23120 APA01_12250
APA01_23120 APA01_18870
APA01_23120 APA01_23110
APA01_23120 APA01_09840
APA01_23120 APA01_06900
APA01_23120 APA01_06330
APA01_23120 APA01_14620
APA01_23120 APA01_04130
APA01_23120 APA01_21350
APA01_23120 APA01_05950
APA01_23120 APA01_06160
APA01_23120 APA01_12180
APA01_23120 APA01_10980
APA01_23120 APA01_00390
APA01_23120 APA01_16160
APA01_23120 APA01_12170
APA01_23120 APA01_05940
APA01_23120 APA01_18380
APA01_23130 APA01_23150
APA01_23130 APA01_23170
APA01_23130 APA01_08750
APA01_23130 APA01_23160
APA01_23150 APA01_18870
APA01_23150 APA01_23170
APA01_23150 APA01_23130
APA01_23160 APA01_08750
APA01_23160 APA01_23110
APA01_23160 APA01_04120
APA01_23160 APA01_23130
APA01_23160 APA01_15810
APA01_23160 APA01_00390
APA01_23170 APA01_23150
APA01_23170 APA01_06170
APA01_23170 APA01_23130
APA01_23200 APA01_21400
APA01_23200 APA01_04240
APA01_23200 APA01_04250
APA01_23200 APA01_04260
APA01_23200 APA01_21390
APA01_23220 APA01_23490
APA01_23220 APA01_04650
APA01_23220 APA01_13900
APA01_23220 APA01_10280
APA01_23220 APA01_24830
APA01_23220 APA01_10260
APA01_23220 APA01_22100
APA01_23220 APA01_03250
APA01_23220 APA01_00860
APA01_23220 APA01_00250
APA01_23220 APA01_13920
APA01_23220 APA01_05810
APA01_23220 APA01_08150
APA01_23220 APA01_22400
APA01_23220 APA01_22090
APA01_23220 APA01_13150
APA01_23220 APA01_04670
APA01_23220 APA01_04660
APA01_23220 APA01_00240
APA01_23220 APA01_20430
APA01_23220 APA01_23770
APA01_23220 APA01_15620
APA01_23220 APA01_04640
APA01_23220 APA01_20540
APA01_23220 APA01_08590
APA01_23220 APA01_07070
APA01_23220 APA01_00870
APA01_23220 APA01_10270
APA01_23220 APA01_12700
APA01_23250 APA01_26790
APA01_23250 APA01_25630
APA01_23250 APA01_08060
APA01_23290 APA01_23330
APA01_23290 APA01_01620
APA01_23290 APA01_01600
APA01_23290 APA01_23300
APA01_23290 APA01_01610
APA01_23290 APA01_23320
APA01_23290 APA01_01580
APA01_23290 APA01_01590
APA01_23290 APA01_23310
APA01_23300 APA01_01590
APA01_23300 APA01_23310
APA01_23300 APA01_23330
APA01_23300 APA01_01580
APA01_23300 APA01_01610
APA01_23300 APA01_01600
APA01_23300 APA01_23320
APA01_23300 APA01_01620
APA01_23300 APA01_23290
APA01_23310 APA01_23300
APA01_23310 APA01_01600
APA01_23310 APA01_01620
APA01_23310 APA01_23330
APA01_23310 APA01_01590
APA01_23310 APA01_01610
APA01_23310 APA01_23320
APA01_23310 APA01_01580
APA01_23310 APA01_23290
APA01_23320 APA01_01600
APA01_23320 APA01_23330
APA01_23320 APA01_23300
APA01_23320 APA01_23290
APA01_23320 APA01_01590
APA01_23320 APA01_01580
APA01_23320 APA01_01610
APA01_23320 APA01_23310
APA01_23320 APA01_01620
APA01_23330 APA01_01600
APA01_23330 APA01_01620
APA01_23330 APA01_23300
APA01_23330 APA01_01610
APA01_23330 APA01_23320
APA01_23330 APA01_01580
APA01_23330 APA01_01590
APA01_23330 APA01_23310
APA01_23330 APA01_23290
APA01_23440 APA01_14000
APA01_23440 APA01_23460
APA01_23440 APA01_13990
APA01_23440 APA01_23450
APA01_23450 APA01_13990
APA01_23450 APA01_14000
APA01_23450 APA01_23460
APA01_23450 APA01_23440
APA01_23460 APA01_23440
APA01_23460 APA01_13990
APA01_23460 APA01_23450
APA01_23460 APA01_14000
APA01_23490 APA01_08590
APA01_23490 APA01_00870
APA01_23490 APA01_07070
APA01_23490 APA01_00250
APA01_23490 APA01_12180
APA01_23490 APA01_12700
APA01_23490 APA01_23220
APA01_23490 APA01_21420
APA01_23490 APA01_05940
APA01_23490 APA01_24830
APA01_23490 APA01_22100
APA01_23490 APA01_12170
APA01_23490 APA01_07680
APA01_23490 APA01_12150
APA01_23490 APA01_03250
APA01_23490 APA01_20430
APA01_23490 APA01_05950
APA01_23490 APA01_15620
APA01_23490 APA01_13900
APA01_23490 APA01_04650
APA01_23490 APA01_12160
APA01_23490 APA01_00860
APA01_23500 APA01_10980
APA01_23500 APA01_00370
APA01_23530 APA01_25420
APA01_23730 APA01_19540
APA01_23730 APA01_20750
APA01_23730 APA01_00340
APA01_23730 APA01_15490
APA01_23730 APA01_00310
APA01_23730 APA01_03160
APA01_23730 APA01_23750
APA01_23730 APA01_19530
APA01_23730 APA01_14980
APA01_23730 APA01_15480
APA01_23730 APA01_00330
APA01_23730 APA01_07610
APA01_23730 APA01_00320
APA01_23730 APA01_04430
APA01_23730 APA01_17360
APA01_23740 APA01_23750
APA01_23740 APA01_23760
APA01_23750 APA01_23740
APA01_23750 APA01_23730
APA01_23760 APA01_23740
APA01_23760 APA01_23790
APA01_23770 APA01_03250
APA01_23770 APA01_13180
APA01_23770 APA01_07300
APA01_23770 APA01_03700
APA01_23770 APA01_19190
APA01_23770 APA01_00250
APA01_23770 APA01_00860
APA01_23770 APA01_24830
APA01_23770 APA01_23780
APA01_23770 APA01_03620
APA01_23770 APA01_00870
APA01_23770 APA01_07070
APA01_23770 APA01_08590
APA01_23770 APA01_22100
APA01_23770 APA01_07080
APA01_23770 APA01_13900
APA01_23770 APA01_19160
APA01_23770 APA01_23220
APA01_23770 APA01_15620
APA01_23770 APA01_12700
APA01_23770 APA01_23790
APA01_23770 APA01_04650
APA01_23780 APA01_23770
APA01_23780 APA01_19190
APA01_23780 APA01_19160
APA01_23780 APA01_23790
APA01_23790 APA01_23780
APA01_23790 APA01_23760
APA01_23790 APA01_23770
APA01_24140 APA01_17690
APA01_24220 APA01_12840
APA01_24220 APA01_06310
APA01_24220 APA01_07680
APA01_24220 APA01_12150
APA01_24220 APA01_07050
APA01_24220 APA01_19360
APA01_24220 APA01_24230
APA01_24220 APA01_19810
APA01_24220 APA01_19820
APA01_24220 APA01_00410
APA01_24220 APA01_03700
APA01_24220 APA01_24240
APA01_24230 APA01_07680
APA01_24230 APA01_06310
APA01_24230 APA01_12150
APA01_24230 APA01_07050
APA01_24230 APA01_19360
APA01_24230 APA01_19820
APA01_24230 APA01_24240
APA01_24230 APA01_24220
APA01_24230 APA01_19810
APA01_24240 APA01_24920
APA01_24240 APA01_06310
APA01_24240 APA01_02250
APA01_24240 APA01_07680
APA01_24240 APA01_12150
APA01_24240 APA01_07050
APA01_24240 APA01_06730
APA01_24240 APA01_19820
APA01_24240 APA01_05510
APA01_24240 APA01_19360
APA01_24240 APA01_24230
APA01_24240 APA01_24490
APA01_24240 APA01_02950
APA01_24240 APA01_08770
APA01_24240 APA01_24220
APA01_24240 APA01_02240
APA01_24240 APA01_19810
APA01_24250 APA01_24260
APA01_24250 APA01_22210
APA01_24250 APA01_08090
APA01_24250 APA01_25160
APA01_24260 APA01_02930
APA01_24260 APA01_24250
APA01_24310 APA01_16290
APA01_24310 APA01_12360
APA01_24310 APA01_08700
APA01_24340 APA01_11650
APA01_24350 APA01_06440
APA01_24350 APA01_09550
APA01_24350 APA01_19610
APA01_24350 APA01_06160
APA01_24350 APA01_09270
APA01_24350 APA01_06500
APA01_24350 APA01_10610
APA01_24350 APA01_00590
APA01_24350 APA01_03320
APA01_24350 APA01_09280
APA01_24350 APA01_06880
APA01_24350 APA01_10600
APA01_24350 APA01_09520
APA01_24380 APA01_06950
APA01_24380 APA01_08850
APA01_24380 APA01_02300
APA01_24380 APA01_24390
APA01_24380 APA01_11370
APA01_24380 APA01_06960
APA01_24380 APA01_08830
APA01_24380 APA01_03960
APA01_24380 APA01_08840
APA01_24380 APA01_02140
APA01_24390 APA01_02300
APA01_24390 APA01_08850
APA01_24390 APA01_11370
APA01_24390 APA01_24380
APA01_24390 APA01_08830
APA01_24390 APA01_08840
APA01_24390 APA01_02140
APA01_24390 APA01_03960
APA01_24390 APA01_06950
APA01_24390 APA01_06960
APA01_24490 APA01_05510
APA01_24490 APA01_06730
APA01_24490 APA01_02930
APA01_24490 APA01_19360
APA01_24490 APA01_11930
APA01_24490 APA01_11470
APA01_24490 APA01_19760
APA01_24490 APA01_02950
APA01_24490 APA01_08770
APA01_24490 APA01_07480
APA01_24490 APA01_24920
APA01_24490 APA01_24240
APA01_24490 APA01_09850
APA01_24490 APA01_22700
APA01_24490 APA01_07710
APA01_24490 APA01_02240
APA01_24490 APA01_18390
APA01_24490 APA01_21340
APA01_24500 APA01_17380
APA01_24500 APA01_19880
APA01_24520 APA01_00190
APA01_24520 APA01_06310
APA01_24520 APA01_16160
APA01_24520 APA01_09870
APA01_24520 APA01_19810
APA01_24520 APA01_09880
APA01_24520 APA01_19820
APA01_24520 APA01_04120
APA01_24580 APA01_16880
APA01_24590 APA01_01200
APA01_24590 APA01_01190
APA01_24590 APA01_24610
APA01_24590 APA01_24620
APA01_24590 APA01_01180
APA01_24590 APA01_09520
APA01_24590 APA01_01210
APA01_24590 APA01_02100
APA01_24590 APA01_24600
APA01_24590 APA01_01170
APA01_24600 APA01_24620
APA01_24600 APA01_02100
APA01_24600 APA01_01180
APA01_24600 APA01_24610
APA01_24600 APA01_01200
APA01_24600 APA01_01210
APA01_24600 APA01_24590
APA01_24600 APA01_01190
APA01_24600 APA01_09520
APA01_24600 APA01_01170
APA01_24610 APA01_02100
APA01_24610 APA01_24620
APA01_24610 APA01_01180
APA01_24610 APA01_01200
APA01_24610 APA01_01210
APA01_24610 APA01_24600
APA01_24610 APA01_24590
APA01_24610 APA01_01190
APA01_24610 APA01_09520
APA01_24610 APA01_01170
APA01_24620 APA01_01180
APA01_24620 APA01_02100
APA01_24620 APA01_01210
APA01_24620 APA01_24610
APA01_24620 APA01_01200
APA01_24620 APA01_24600
APA01_24620 APA01_09520
APA01_24620 APA01_01170
APA01_24620 APA01_24590
APA01_24620 APA01_01190
APA01_24630 APA01_09520
APA01_24660 APA01_08630
APA01_24660 APA01_06700
APA01_24660 APA01_25160
APA01_24660 APA01_18940
APA01_24670 APA01_07740
APA01_24670 APA01_03120
APA01_24670 APA01_09850
APA01_24670 APA01_04640
APA01_24670 APA01_03110
APA01_24670 APA01_06620
APA01_24690 APA01_12590
APA01_24770 APA01_03190
APA01_24770 APA01_24790
APA01_24770 APA01_24780
APA01_24770 APA01_10340
APA01_24780 APA01_10340
APA01_24780 APA01_03190
APA01_24780 APA01_24790
APA01_24780 APA01_24770
APA01_24790 APA01_03190
APA01_24790 APA01_24780
APA01_24790 APA01_10340
APA01_24790 APA01_24770
APA01_24800 APA01_00770
APA01_24800 APA01_19460
APA01_24800 APA01_21420
APA01_24800 APA01_13840
APA01_24800 APA01_08560
APA01_24800 APA01_19250
APA01_24830 APA01_23770
APA01_24830 APA01_03250
APA01_24830 APA01_00240
APA01_24830 APA01_08150
APA01_24830 APA01_10280
APA01_24830 APA01_10260
APA01_24830 APA01_22100
APA01_24830 APA01_13900
APA01_24830 APA01_23490
APA01_24830 APA01_04650
APA01_24830 APA01_00860
APA01_24830 APA01_13920
APA01_24830 APA01_04660
APA01_24830 APA01_22400
APA01_24830 APA01_05810
APA01_24830 APA01_04670
APA01_24830 APA01_13150
APA01_24830 APA01_22090
APA01_24830 APA01_20540
APA01_24830 APA01_08590
APA01_24830 APA01_00870
APA01_24830 APA01_07070
APA01_24830 APA01_20430
APA01_24830 APA01_15620
APA01_24830 APA01_04640
APA01_24830 APA01_00250
APA01_24830 APA01_23220
APA01_24830 APA01_10270
APA01_24830 APA01_12700
APA01_24860 APA01_25660
APA01_24920 APA01_02250
APA01_24920 APA01_12370
APA01_24920 APA01_06730
APA01_24920 APA01_11450
APA01_24920 APA01_05510
APA01_24920 APA01_19360
APA01_24920 APA01_24240
APA01_24920 APA01_24490
APA01_24920 APA01_08770
APA01_24920 APA01_02950
APA01_24920 APA01_02240
APA01_24940 APA01_14850
APA01_24940 APA01_00320
APA01_24940 APA01_14840
APA01_24940 APA01_20540
APA01_24940 APA01_00310
APA01_24940 APA01_05510
APA01_24940 APA01_20750
APA01_24940 APA01_11550
APA01_24940 APA01_14860
APA01_24940 APA01_22400
APA01_24940 APA01_01110
APA01_24940 APA01_00330
APA01_24940 APA01_13150
APA01_24940 APA01_00240
APA01_24940 APA01_01550
APA01_24940 APA01_19530
APA01_24940 APA01_10670
APA01_24940 APA01_19540
APA01_24940 APA01_08650
APA01_24940 APA01_14580
APA01_24940 APA01_00340
APA01_24950 APA01_07740
APA01_24980 APA01_20750
APA01_24980 APA01_19540
APA01_24980 APA01_23090
APA01_24980 APA01_24990
APA01_24980 APA01_06230
APA01_24980 APA01_19530
APA01_24990 APA01_04430
APA01_24990 APA01_15490
APA01_24990 APA01_24980
APA01_24990 APA01_19020
APA01_24990 APA01_18950
APA01_24990 APA01_06230
APA01_25120 APA01_10670
APA01_25120 APA01_10420
APA01_25120 APA01_06250
APA01_25120 APA01_03600
APA01_25130 APA01_25140
APA01_25130 APA01_08990
APA01_25140 APA01_25130
APA01_25140 APA01_08990
APA01_25160 APA01_24660
APA01_25160 APA01_24250
APA01_25190 APA01_21550
APA01_25190 APA01_07870
APA01_25190 APA01_08690
APA01_25200 APA01_25210
APA01_25200 APA01_10670
APA01_25200 APA01_00770
APA01_25200 APA01_10710
APA01_25200 APA01_26080
APA01_25200 APA01_03620
APA01_25200 APA01_20730
APA01_25200 APA01_13920
APA01_25200 APA01_14710
APA01_25200 APA01_07080
APA01_25200 APA01_14730
APA01_25200 APA01_11760
APA01_25200 APA01_05960
APA01_25200 APA01_12160
APA01_25200 APA01_17000
APA01_25200 APA01_07900
APA01_25200 APA01_03610
APA01_25210 APA01_17000
APA01_25210 APA01_07900
APA01_25210 APA01_03610
APA01_25210 APA01_20730
APA01_25210 APA01_10710
APA01_25210 APA01_00770
APA01_25210 APA01_25200
APA01_25210 APA01_26080
APA01_25210 APA01_03620
APA01_25210 APA01_13920
APA01_25210 APA01_14710
APA01_25210 APA01_07080
APA01_25210 APA01_10670
APA01_25210 APA01_14730
APA01_25210 APA01_11760
APA01_25210 APA01_05960
APA01_25210 APA01_12160
APA01_25230 APA01_10480
APA01_25230 APA01_13250
APA01_25230 APA01_08780
APA01_25330 APA01_03250
APA01_25330 APA01_19480
APA01_25330 APA01_13150
APA01_25330 APA01_00240
APA01_25330 APA01_20430
APA01_25330 APA01_03600
APA01_25330 APA01_13920
APA01_25330 APA01_21580
APA01_25330 APA01_22210
APA01_25330 APA01_03620
APA01_25330 APA01_20540
APA01_25330 APA01_14710
APA01_25330 APA01_07080
APA01_25330 APA01_22400
APA01_25360 APA01_12870
APA01_25360 APA01_25370
APA01_25360 APA01_25380
APA01_25360 APA01_13190
APA01_25360 APA01_20770
APA01_25360 APA01_03720
APA01_25370 APA01_20770
APA01_25370 APA01_25360
APA01_25370 APA01_25380
APA01_25370 APA01_12870
APA01_25380 APA01_25360
APA01_25380 APA01_20770
APA01_25380 APA01_25370
APA01_25380 APA01_12870
APA01_25420 APA01_16820
APA01_25420 APA01_23530
APA01_25500 APA01_19490
APA01_25500 APA01_03890
APA01_25500 APA01_21430
APA01_25500 APA01_19610
APA01_25500 APA01_06160
APA01_25500 APA01_21190
APA01_25500 APA01_12310
APA01_25500 APA01_07220
APA01_25500 APA01_11460
APA01_25500 APA01_08710
APA01_25500 APA01_00520
APA01_25600 APA01_08070
APA01_25600 APA01_00910
APA01_25600 APA01_21490
APA01_25600 APA01_18590
APA01_25600 APA01_08080
APA01_25600 APA01_15380
APA01_25600 APA01_00900
APA01_25600 APA01_00930
APA01_25600 APA01_21500
APA01_25600 APA01_00920
APA01_25600 APA01_18600
APA01_25600 APA01_15390
APA01_25600 APA01_18610
APA01_25630 APA01_23250
APA01_25630 APA01_26790
APA01_25630 APA01_08060
APA01_25660 APA01_24860
APA01_25880 APA01_10980
APA01_25880 APA01_00370
APA01_25900 APA01_25910
APA01_25900 APA01_18080
APA01_25900 APA01_17980
APA01_25900 APA01_25930
APA01_25900 APA01_18070
APA01_25900 APA01_25920
APA01_25910 APA01_15810
APA01_25910 APA01_18080
APA01_25910 APA01_25900
APA01_25910 APA01_11170
APA01_25910 APA01_18070
APA01_25920 APA01_25900
APA01_25920 APA01_18080
APA01_25920 APA01_25930
APA01_25930 APA01_25900
APA01_25930 APA01_18080
APA01_25930 APA01_25920
APA01_25980 APA01_14780
APA01_25980 APA01_00430
APA01_25980 APA01_16860
APA01_25980 APA01_01050
APA01_25980 APA01_02770
APA01_25980 APA01_16240
APA01_25980 APA01_12980
APA01_25980 APA01_26620
APA01_25980 APA01_10080
APA01_26010 APA01_11940
APA01_26010 APA01_26020
APA01_26010 APA01_16590
APA01_26010 APA01_03780
APA01_26010 APA01_16620
APA01_26020 APA01_16620
APA01_26020 APA01_11940
APA01_26020 APA01_26010
APA01_26020 APA01_16590
APA01_26020 APA01_03780
APA01_26070 APA01_26150
APA01_26080 APA01_25210
APA01_26080 APA01_20730
APA01_26080 APA01_13920
APA01_26080 APA01_14710
APA01_26080 APA01_07080
APA01_26080 APA01_17000
APA01_26080 APA01_14730
APA01_26080 APA01_07900
APA01_26080 APA01_03610
APA01_26080 APA01_03620
APA01_26080 APA01_10670
APA01_26080 APA01_10710
APA01_26080 APA01_00770
APA01_26080 APA01_25200
APA01_26080 APA01_11760
APA01_26080 APA01_05960
APA01_26080 APA01_12160
APA01_26140 APA01_16150
APA01_26140 APA01_00490
APA01_26140 APA01_16160
APA01_26150 APA01_06430
APA01_26150 APA01_11720
APA01_26150 APA01_26070
APA01_26150 APA01_00560
