KNP414_00001 KNP414_07124
KNP414_01964 KNP414_06586
KNP414_01964 KNP414_02136
KNP414_01964 KNP414_02197
KNP414_01964 KNP414_01392
KNP414_01964 KNP414_01838
KNP414_01964 KNP414_02270
KNP414_01964 KNP414_00369
KNP414_01964 KNP414_04871
KNP414_01964 KNP414_01699
KNP414_01964 KNP414_04354
KNP414_01964 KNP414_01323
KNP414_01964 KNP414_06980
KNP414_01964 KNP414_01742
KNP414_01964 KNP414_01963
KNP414_01964 KNP414_01829
KNP414_01964 KNP414_04859
KNP414_01964 KNP414_04351
KNP414_01964 KNP414_04229
KNP414_01964 KNP414_06942
KNP414_01964 KNP414_05646
KNP414_01964 KNP414_02243
KNP414_01964 KNP414_00811
KNP414_01964 KNP414_04910
KNP414_01964 KNP414_05552
KNP414_01964 KNP414_01715
KNP414_01964 KNP414_06696
KNP414_01964 KNP414_02451
KNP414_01964 KNP414_03866
KNP414_01965 KNP414_01460
KNP414_01965 KNP414_01882
KNP414_01965 KNP414_02055
KNP414_01965 KNP414_02015
KNP414_01965 KNP414_03411
KNP414_01965 KNP414_02088
KNP414_01965 KNP414_03410
KNP414_01965 KNP414_07077
KNP414_01968 KNP414_05526
KNP414_01968 KNP414_00697
KNP414_01968 KNP414_03863
KNP414_01968 KNP414_04679
KNP414_01968 KNP414_01844
KNP414_01968 KNP414_03345
KNP414_01968 KNP414_01552
KNP414_01968 KNP414_03467
KNP414_01968 KNP414_01382
KNP414_01968 KNP414_02269
KNP414_01968 KNP414_06343
KNP414_01968 KNP414_04223
KNP414_01968 KNP414_01460
KNP414_01968 KNP414_05337
KNP414_01968 KNP414_01385
KNP414_01968 KNP414_03600
KNP414_01968 KNP414_01886
KNP414_01968 KNP414_03656
KNP414_01968 KNP414_02140
KNP414_01968 KNP414_03097
KNP414_01968 KNP414_07386
KNP414_01968 KNP414_00960
KNP414_01978 KNP414_01992
KNP414_01978 KNP414_02204
KNP414_01978 KNP414_00308
KNP414_01978 KNP414_06114
KNP414_01978 KNP414_02224
KNP414_01978 KNP414_02249
KNP414_01978 KNP414_06251
KNP414_01978 KNP414_03809
KNP414_01978 KNP414_04617
KNP414_01978 KNP414_01706
KNP414_01978 KNP414_06252
KNP414_01978 KNP414_03404
KNP414_01978 KNP414_03776
KNP414_01978 KNP414_04345
KNP414_01978 KNP414_04912
KNP414_01978 KNP414_03479
KNP414_01978 KNP414_03856
KNP414_01978 KNP414_04224
KNP414_01978 KNP414_04562
KNP414_01978 KNP414_04225
KNP414_01978 KNP414_00869
KNP414_01978 KNP414_04377
KNP414_01978 KNP414_04227
KNP414_01978 KNP414_02219
KNP414_01978 KNP414_04826
KNP414_01978 KNP414_04758
KNP414_01978 KNP414_03777
KNP414_01978 KNP414_04673
KNP414_01978 KNP414_03808
KNP414_01978 KNP414_03867
KNP414_01978 KNP414_03951
KNP414_01978 KNP414_04347
KNP414_01978 KNP414_06299
KNP414_01978 KNP414_05548
KNP414_01978 KNP414_07849
KNP414_01978 KNP414_01828
KNP414_01978 KNP414_06282
KNP414_01978 KNP414_05695
KNP414_01978 KNP414_04415
KNP414_01978 KNP414_04446
KNP414_01978 KNP414_06298
KNP414_01978 KNP414_04674
KNP414_01978 KNP414_01744
KNP414_01978 KNP414_02491
KNP414_01978 KNP414_01793
KNP414_01978 KNP414_04290
KNP414_01978 KNP414_00387
KNP414_01978 KNP414_06272
KNP414_01978 KNP414_04265
KNP414_01978 KNP414_01842
KNP414_01978 KNP414_01717
KNP414_01978 KNP414_01707
KNP414_01978 KNP414_05696
KNP414_01978 KNP414_00998
KNP414_01978 KNP414_04445
KNP414_01978 KNP414_01780
KNP414_01978 KNP414_02043
KNP414_01978 KNP414_00870
KNP414_01978 KNP414_04355
KNP414_01978 KNP414_01779
KNP414_01978 KNP414_00997
KNP414_01978 KNP414_07434
KNP414_01978 KNP414_06310
KNP414_01978 KNP414_06116
KNP414_01978 KNP414_02191
KNP414_01978 KNP414_01720
KNP414_01978 KNP414_04762
KNP414_01978 KNP414_00386
KNP414_01978 KNP414_01915
KNP414_01978 KNP414_02044
KNP414_01978 KNP414_03417
KNP414_01978 KNP414_03778
KNP414_01978 KNP414_04618
KNP414_01978 KNP414_05571
KNP414_01978 KNP414_02068
KNP414_01978 KNP414_04880
KNP414_01978 KNP414_01881
KNP414_01978 KNP414_01794
KNP414_01978 KNP414_07819
KNP414_01978 KNP414_07433
KNP414_01978 KNP414_04343
KNP414_01978 KNP414_01880
KNP414_01978 KNP414_02190
KNP414_01978 KNP414_05547
KNP414_01978 KNP414_02014
KNP414_01978 KNP414_04561
KNP414_01978 KNP414_01980
KNP414_01978 KNP414_03857
KNP414_01978 KNP414_01914
KNP414_01978 KNP414_02138
KNP414_01978 KNP414_04267
KNP414_01978 KNP414_07821
KNP414_01978 KNP414_01840
KNP414_01978 KNP414_06318
KNP414_01978 KNP414_03785
KNP414_01978 KNP414_01979
KNP414_01978 KNP414_04291
KNP414_01978 KNP414_01745
KNP414_01978 KNP414_02013
KNP414_01978 KNP414_00309
KNP414_01978 KNP414_06271
KNP414_01978 KNP414_01993
KNP414_01978 KNP414_02070
KNP414_01978 KNP414_04877
KNP414_01978 KNP414_04911
KNP414_01978 KNP414_05001
KNP414_01978 KNP414_05629
KNP414_01978 KNP414_03949
KNP414_01978 KNP414_04380
KNP414_01978 KNP414_03477
KNP414_01978 KNP414_05004
KNP414_01978 KNP414_05569
KNP414_01978 KNP414_05361
KNP414_01978 KNP414_04825
KNP414_01978 KNP414_04349
KNP414_01978 KNP414_05628
KNP414_01978 KNP414_02248
KNP414_01978 KNP414_06320
KNP414_01979 KNP414_06117
KNP414_01979 KNP414_01980
KNP414_01979 KNP414_05571
KNP414_01979 KNP414_00998
KNP414_01979 KNP414_01879
KNP414_01979 KNP414_02012
KNP414_01979 KNP414_02138
KNP414_01979 KNP414_01794
KNP414_01979 KNP414_01881
KNP414_01979 KNP414_07820
KNP414_01979 KNP414_03778
KNP414_01979 KNP414_02068
KNP414_01979 KNP414_02014
KNP414_01979 KNP414_05003
KNP414_01979 KNP414_00868
KNP414_01979 KNP414_05547
KNP414_01979 KNP414_03478
KNP414_01979 KNP414_02218
KNP414_01979 KNP414_01991
KNP414_01979 KNP414_04825
KNP414_01979 KNP414_04827
KNP414_01979 KNP414_00309
KNP414_01979 KNP414_01719
KNP414_01979 KNP414_04911
KNP414_01979 KNP414_03950
KNP414_01979 KNP414_03775
KNP414_01979 KNP414_03477
KNP414_01979 KNP414_05361
KNP414_01979 KNP414_06253
KNP414_01979 KNP414_04380
KNP414_01979 KNP414_05628
KNP414_01979 KNP414_06320
KNP414_01979 KNP414_04563
KNP414_01979 KNP414_04349
KNP414_01979 KNP414_04224
KNP414_01979 KNP414_06251
KNP414_01979 KNP414_03404
KNP414_01979 KNP414_04345
KNP414_01979 KNP414_04227
KNP414_01979 KNP414_00996
KNP414_01979 KNP414_02224
KNP414_01979 KNP414_04673
KNP414_01979 KNP414_04878
KNP414_01979 KNP414_03808
KNP414_01979 KNP414_01705
KNP414_01979 KNP414_06114
KNP414_01979 KNP414_05630
KNP414_01979 KNP414_03867
KNP414_01979 KNP414_06273
KNP414_01979 KNP414_04415
KNP414_01979 KNP414_05695
KNP414_01979 KNP414_02490
KNP414_01979 KNP414_02249
KNP414_01979 KNP414_04759
KNP414_01979 KNP414_04913
KNP414_01979 KNP414_04617
KNP414_01979 KNP414_04266
KNP414_01979 KNP414_01743
KNP414_01979 KNP414_04226
KNP414_01979 KNP414_04675
KNP414_01979 KNP414_03855
KNP414_01979 KNP414_06319
KNP414_01979 KNP414_06300
KNP414_01979 KNP414_04292
KNP414_01979 KNP414_04377
KNP414_01979 KNP414_04445
KNP414_01979 KNP414_06298
KNP414_01979 KNP414_01828
KNP414_01979 KNP414_04619
KNP414_01979 KNP414_03951
KNP414_01979 KNP414_05549
KNP414_01979 KNP414_03777
KNP414_01979 KNP414_02042
KNP414_01979 KNP414_07849
KNP414_01979 KNP414_00385
KNP414_01979 KNP414_04355
KNP414_01979 KNP414_04348
KNP414_01979 KNP414_00387
KNP414_01979 KNP414_03810
KNP414_01979 KNP414_01717
KNP414_01979 KNP414_01707
KNP414_01979 KNP414_02069
KNP414_01979 KNP414_00870
KNP414_01979 KNP414_06310
KNP414_01979 KNP414_01779
KNP414_01979 KNP414_05697
KNP414_01979 KNP414_01978
KNP414_01979 KNP414_01915
KNP414_01979 KNP414_02191
KNP414_01979 KNP414_02044
KNP414_01979 KNP414_03417
KNP414_01979 KNP414_03784
KNP414_01979 KNP414_04880
KNP414_01979 KNP414_07435
KNP414_01979 KNP414_07433
KNP414_01979 KNP414_01993
KNP414_01979 KNP414_04561
KNP414_01979 KNP414_04344
KNP414_01979 KNP414_06271
KNP414_01979 KNP414_01792
KNP414_01979 KNP414_06283
KNP414_01979 KNP414_04267
KNP414_01979 KNP414_02203
KNP414_01979 KNP414_03857
KNP414_01979 KNP414_01913
KNP414_01979 KNP414_04290
KNP414_01979 KNP414_02247
KNP414_01979 KNP414_05570
KNP414_01979 KNP414_07821
KNP414_01979 KNP414_01840
KNP414_01979 KNP414_01781
KNP414_01979 KNP414_02189
KNP414_01979 KNP414_01745
KNP414_01979 KNP414_00307
KNP414_01979 KNP414_01841
KNP414_01979 KNP414_04762
KNP414_01979 KNP414_05004
KNP414_01979 KNP414_04447
KNP414_01980 KNP414_05629
KNP414_01980 KNP414_04826
KNP414_01980 KNP414_05549
KNP414_01980 KNP414_02042
KNP414_01980 KNP414_02219
KNP414_01980 KNP414_01992
KNP414_01980 KNP414_00385
KNP414_01980 KNP414_04348
KNP414_01980 KNP414_04619
KNP414_01980 KNP414_02203
KNP414_01980 KNP414_06272
KNP414_01980 KNP414_04446
KNP414_01980 KNP414_02490
KNP414_01980 KNP414_01913
KNP414_01980 KNP414_04344
KNP414_01980 KNP414_02070
KNP414_01980 KNP414_01719
KNP414_01980 KNP414_04877
KNP414_01980 KNP414_07434
KNP414_01980 KNP414_00386
KNP414_01980 KNP414_01841
KNP414_01980 KNP414_01879
KNP414_01980 KNP414_02012
KNP414_01980 KNP414_04618
KNP414_01980 KNP414_07820
KNP414_01980 KNP414_07819
KNP414_01980 KNP414_05003
KNP414_01980 KNP414_04343
KNP414_01980 KNP414_00868
KNP414_01980 KNP414_03478
KNP414_01980 KNP414_02190
KNP414_01980 KNP414_05569
KNP414_01980 KNP414_03785
KNP414_01980 KNP414_04827
KNP414_01980 KNP414_03775
KNP414_01980 KNP414_03950
KNP414_01980 KNP414_03949
KNP414_01980 KNP414_06253
KNP414_01980 KNP414_04563
KNP414_01980 KNP414_02248
KNP414_01980 KNP414_06252
KNP414_01980 KNP414_03776
KNP414_01980 KNP414_04225
KNP414_01980 KNP414_04912
KNP414_01980 KNP414_03856
KNP414_01980 KNP414_00996
KNP414_01980 KNP414_04758
KNP414_01980 KNP414_04347
KNP414_01980 KNP414_05548
KNP414_01980 KNP414_05630
KNP414_01980 KNP414_00308
KNP414_01980 KNP414_01705
KNP414_01980 KNP414_02204
KNP414_01980 KNP414_04878
KNP414_01980 KNP414_06273
KNP414_01980 KNP414_06299
KNP414_01980 KNP414_06282
KNP414_01980 KNP414_04674
KNP414_01980 KNP414_02491
KNP414_01980 KNP414_02218
KNP414_01980 KNP414_06117
KNP414_01980 KNP414_01991
KNP414_01980 KNP414_01744
KNP414_01980 KNP414_04265
KNP414_01980 KNP414_01842
KNP414_01980 KNP414_01793
KNP414_01980 KNP414_02069
KNP414_01980 KNP414_03810
KNP414_01980 KNP414_05696
KNP414_01980 KNP414_01780
KNP414_01980 KNP414_02043
KNP414_01980 KNP414_00997
KNP414_01980 KNP414_06116
KNP414_01980 KNP414_01781
KNP414_01980 KNP414_01720
KNP414_01980 KNP414_01978
KNP414_01980 KNP414_05697
KNP414_01980 KNP414_03784
KNP414_01980 KNP414_07435
KNP414_01980 KNP414_01880
KNP414_01980 KNP414_06283
KNP414_01980 KNP414_01914
KNP414_01980 KNP414_06318
KNP414_01980 KNP414_04291
KNP414_01980 KNP414_00307
KNP414_01980 KNP414_05570
KNP414_01980 KNP414_02189
KNP414_01980 KNP414_02247
KNP414_01980 KNP414_01979
KNP414_01980 KNP414_01792
KNP414_01980 KNP414_02013
KNP414_01980 KNP414_05001
KNP414_01980 KNP414_04447
KNP414_01980 KNP414_06300
KNP414_01980 KNP414_04292
KNP414_01980 KNP414_04913
KNP414_01980 KNP414_04759
KNP414_01980 KNP414_04266
KNP414_01980 KNP414_01743
KNP414_01980 KNP414_01706
KNP414_01980 KNP414_03855
KNP414_01980 KNP414_03809
KNP414_01980 KNP414_04226
KNP414_01980 KNP414_04675
KNP414_01980 KNP414_03479
KNP414_01980 KNP414_06319
KNP414_01980 KNP414_04562
KNP414_01980 KNP414_00869
KNP414_01991 KNP414_04380
KNP414_01991 KNP414_06320
KNP414_01991 KNP414_02248
KNP414_01991 KNP414_05628
KNP414_01991 KNP414_04349
KNP414_01991 KNP414_04825
KNP414_01991 KNP414_02249
KNP414_01991 KNP414_04617
KNP414_01991 KNP414_04561
KNP414_01991 KNP414_04758
KNP414_01991 KNP414_06252
KNP414_01991 KNP414_03856
KNP414_01991 KNP414_04345
KNP414_01991 KNP414_01706
KNP414_01991 KNP414_03404
KNP414_01991 KNP414_03776
KNP414_01991 KNP414_04912
KNP414_01991 KNP414_03809
KNP414_01991 KNP414_06251
KNP414_01991 KNP414_04225
KNP414_01991 KNP414_04224
KNP414_01991 KNP414_03479
KNP414_01991 KNP414_04227
KNP414_01991 KNP414_00869
KNP414_01991 KNP414_04562
KNP414_01991 KNP414_04377
KNP414_01991 KNP414_02014
KNP414_01991 KNP414_02219
KNP414_01991 KNP414_04826
KNP414_01991 KNP414_04673
KNP414_01991 KNP414_02224
KNP414_01991 KNP414_00308
KNP414_01991 KNP414_03777
KNP414_01991 KNP414_03808
KNP414_01991 KNP414_06114
KNP414_01991 KNP414_02204
KNP414_01991 KNP414_03867
KNP414_01991 KNP414_04415
KNP414_01991 KNP414_01992
KNP414_01991 KNP414_06299
KNP414_01991 KNP414_06282
KNP414_01991 KNP414_07849
KNP414_01991 KNP414_01828
KNP414_01991 KNP414_03951
KNP414_01991 KNP414_05548
KNP414_01991 KNP414_04347
KNP414_01991 KNP414_06298
KNP414_01991 KNP414_04446
KNP414_01991 KNP414_05695
KNP414_01991 KNP414_04674
KNP414_01991 KNP414_02491
KNP414_01991 KNP414_01744
KNP414_01991 KNP414_01842
KNP414_01991 KNP414_04290
KNP414_01991 KNP414_04265
KNP414_01991 KNP414_00387
KNP414_01991 KNP414_01793
KNP414_01991 KNP414_05696
KNP414_01991 KNP414_01717
KNP414_01991 KNP414_06272
KNP414_01991 KNP414_01707
KNP414_01991 KNP414_03417
KNP414_01991 KNP414_04445
KNP414_01991 KNP414_01780
KNP414_01991 KNP414_02043
KNP414_01991 KNP414_00870
KNP414_01991 KNP414_04355
KNP414_01991 KNP414_01779
KNP414_01991 KNP414_00997
KNP414_01991 KNP414_07434
KNP414_01991 KNP414_06310
KNP414_01991 KNP414_06116
KNP414_01991 KNP414_01720
KNP414_01991 KNP414_04762
KNP414_01991 KNP414_00386
KNP414_01991 KNP414_01915
KNP414_01991 KNP414_02191
KNP414_01991 KNP414_00998
KNP414_01991 KNP414_02044
KNP414_01991 KNP414_01881
KNP414_01991 KNP414_05571
KNP414_01991 KNP414_04618
KNP414_01991 KNP414_04880
KNP414_01991 KNP414_05547
KNP414_01991 KNP414_01794
KNP414_01991 KNP414_02068
KNP414_01991 KNP414_03778
KNP414_01991 KNP414_07819
KNP414_01991 KNP414_01880
KNP414_01991 KNP414_07433
KNP414_01991 KNP414_04343
KNP414_01991 KNP414_02190
KNP414_01991 KNP414_03785
KNP414_01991 KNP414_05361
KNP414_01991 KNP414_01840
KNP414_01991 KNP414_06318
KNP414_01991 KNP414_03857
KNP414_01991 KNP414_03477
KNP414_01991 KNP414_02138
KNP414_01991 KNP414_01914
KNP414_01991 KNP414_05569
KNP414_01991 KNP414_01980
KNP414_01991 KNP414_04267
KNP414_01991 KNP414_05004
KNP414_01991 KNP414_07821
KNP414_01991 KNP414_00309
KNP414_01991 KNP414_04291
KNP414_01991 KNP414_01745
KNP414_01991 KNP414_05629
KNP414_01991 KNP414_06271
KNP414_01991 KNP414_02013
KNP414_01991 KNP414_01979
KNP414_01991 KNP414_01993
KNP414_01991 KNP414_02070
KNP414_01991 KNP414_04877
KNP414_01991 KNP414_04911
KNP414_01991 KNP414_05001
KNP414_01991 KNP414_03949
KNP414_01992 KNP414_04913
KNP414_01992 KNP414_04355
KNP414_01992 KNP414_02069
KNP414_01992 KNP414_01779
KNP414_01992 KNP414_02224
KNP414_01992 KNP414_06310
KNP414_01992 KNP414_04445
KNP414_01992 KNP414_04673
KNP414_01992 KNP414_04345
KNP414_01992 KNP414_03404
KNP414_01992 KNP414_06251
KNP414_01992 KNP414_04224
KNP414_01992 KNP414_00996
KNP414_01992 KNP414_04227
KNP414_01992 KNP414_05570
KNP414_01992 KNP414_01717
KNP414_01992 KNP414_01705
KNP414_01992 KNP414_03808
KNP414_01992 KNP414_06114
KNP414_01992 KNP414_05630
KNP414_01992 KNP414_03867
KNP414_01992 KNP414_06273
KNP414_01992 KNP414_04878
KNP414_01992 KNP414_04415
KNP414_01992 KNP414_01991
KNP414_01992 KNP414_02218
KNP414_01992 KNP414_06117
KNP414_01992 KNP414_00387
KNP414_01992 KNP414_02247
KNP414_01992 KNP414_01707
KNP414_01992 KNP414_03810
KNP414_01992 KNP414_00870
KNP414_01992 KNP414_07435
KNP414_01992 KNP414_07433
KNP414_01992 KNP414_02189
KNP414_01992 KNP414_01840
KNP414_01992 KNP414_04561
KNP414_01992 KNP414_06283
KNP414_01992 KNP414_03857
KNP414_01992 KNP414_01781
KNP414_01992 KNP414_04267
KNP414_01992 KNP414_07821
KNP414_01992 KNP414_00307
KNP414_01992 KNP414_01745
KNP414_01992 KNP414_06271
KNP414_01992 KNP414_01792
KNP414_01992 KNP414_01993
KNP414_01992 KNP414_05004
KNP414_01992 KNP414_04447
KNP414_01992 KNP414_02044
KNP414_01992 KNP414_04617
KNP414_01992 KNP414_02249
KNP414_01992 KNP414_04759
KNP414_01992 KNP414_04675
KNP414_01992 KNP414_04266
KNP414_01992 KNP414_04226
KNP414_01992 KNP414_01743
KNP414_01992 KNP414_06319
KNP414_01992 KNP414_04377
KNP414_01992 KNP414_03855
KNP414_01992 KNP414_04292
KNP414_01992 KNP414_06300
KNP414_01992 KNP414_03777
KNP414_01992 KNP414_05549
KNP414_01992 KNP414_02042
KNP414_01992 KNP414_07849
KNP414_01992 KNP414_04348
KNP414_01992 KNP414_00385
KNP414_01992 KNP414_01828
KNP414_01992 KNP414_03951
KNP414_01992 KNP414_04619
KNP414_01992 KNP414_04762
KNP414_01992 KNP414_01913
KNP414_01992 KNP414_02490
KNP414_01992 KNP414_05695
KNP414_01992 KNP414_06298
KNP414_01992 KNP414_04290
KNP414_01992 KNP414_02203
KNP414_01992 KNP414_04344
KNP414_01992 KNP414_01841
KNP414_01992 KNP414_07820
KNP414_01992 KNP414_04827
KNP414_01992 KNP414_01980
KNP414_01992 KNP414_01879
KNP414_01992 KNP414_05571
KNP414_01992 KNP414_00998
KNP414_01992 KNP414_01794
KNP414_01992 KNP414_01881
KNP414_01992 KNP414_03478
KNP414_01992 KNP414_03778
KNP414_01992 KNP414_02068
KNP414_01992 KNP414_00868
KNP414_01992 KNP414_05003
KNP414_01992 KNP414_02191
KNP414_01992 KNP414_01915
KNP414_01992 KNP414_02012
KNP414_01992 KNP414_05547
KNP414_01992 KNP414_02014
KNP414_01992 KNP414_02138
KNP414_01992 KNP414_03417
KNP414_01992 KNP414_05697
KNP414_01992 KNP414_03784
KNP414_01992 KNP414_04880
KNP414_01992 KNP414_00309
KNP414_01992 KNP414_03477
KNP414_01992 KNP414_03950
KNP414_01992 KNP414_04911
KNP414_01992 KNP414_01719
KNP414_01992 KNP414_03775
KNP414_01992 KNP414_05628
KNP414_01992 KNP414_04380
KNP414_01992 KNP414_06253
KNP414_01992 KNP414_05361
KNP414_01992 KNP414_04825
KNP414_01992 KNP414_06320
KNP414_01992 KNP414_04563
KNP414_01992 KNP414_04349
KNP414_01992 KNP414_01978
KNP414_01993 KNP414_05001
KNP414_01993 KNP414_06299
KNP414_01993 KNP414_01992
KNP414_01993 KNP414_02219
KNP414_01993 KNP414_00996
KNP414_01993 KNP414_04563
KNP414_01993 KNP414_00997
KNP414_01993 KNP414_02069
KNP414_01993 KNP414_02248
KNP414_01993 KNP414_04913
KNP414_01993 KNP414_06116
KNP414_01993 KNP414_01720
KNP414_01993 KNP414_04759
KNP414_01993 KNP414_07434
KNP414_01993 KNP414_00386
KNP414_01993 KNP414_01841
KNP414_01993 KNP414_06252
KNP414_01993 KNP414_04266
KNP414_01993 KNP414_03809
KNP414_01993 KNP414_04226
KNP414_01993 KNP414_01743
KNP414_01993 KNP414_01706
KNP414_01993 KNP414_01879
KNP414_01993 KNP414_03776
KNP414_01993 KNP414_04675
KNP414_01993 KNP414_04912
KNP414_01993 KNP414_06319
KNP414_01993 KNP414_01978
KNP414_01993 KNP414_03856
KNP414_01993 KNP414_04225
KNP414_01993 KNP414_03479
KNP414_01993 KNP414_00869
KNP414_01993 KNP414_04618
KNP414_01993 KNP414_07820
KNP414_01993 KNP414_04562
KNP414_01993 KNP414_06283
KNP414_01993 KNP414_04292
KNP414_01993 KNP414_03784
KNP414_01993 KNP414_03855
KNP414_01993 KNP414_05697
KNP414_01993 KNP414_06300
KNP414_01993 KNP414_05003
KNP414_01993 KNP414_04758
KNP414_01993 KNP414_07435
KNP414_01993 KNP414_04343
KNP414_01993 KNP414_04826
KNP414_01993 KNP414_00868
KNP414_01993 KNP414_01880
KNP414_01993 KNP414_03478
KNP414_01993 KNP414_02190
KNP414_01993 KNP414_07819
KNP414_01993 KNP414_00308
KNP414_01993 KNP414_01705
KNP414_01993 KNP414_01781
KNP414_01993 KNP414_02042
KNP414_01993 KNP414_01914
KNP414_01993 KNP414_02204
KNP414_01993 KNP414_05549
KNP414_01993 KNP414_02012
KNP414_01993 KNP414_05630
KNP414_01993 KNP414_06273
KNP414_01993 KNP414_06318
KNP414_01993 KNP414_03785
KNP414_01993 KNP414_04877
KNP414_01993 KNP414_02070
KNP414_01993 KNP414_01913
KNP414_01993 KNP414_01979
KNP414_01993 KNP414_02013
KNP414_01993 KNP414_04674
KNP414_01993 KNP414_02189
KNP414_01993 KNP414_04291
KNP414_01993 KNP414_04827
KNP414_01993 KNP414_00385
KNP414_01993 KNP414_06282
KNP414_01993 KNP414_05548
KNP414_01993 KNP414_04878
KNP414_01993 KNP414_04348
KNP414_01993 KNP414_04347
KNP414_01993 KNP414_04619
KNP414_01993 KNP414_00307
KNP414_01993 KNP414_04446
KNP414_01993 KNP414_05570
KNP414_01993 KNP414_02247
KNP414_01993 KNP414_01792
KNP414_01993 KNP414_02490
KNP414_01993 KNP414_01719
KNP414_01993 KNP414_02491
KNP414_01993 KNP414_05629
KNP414_01993 KNP414_02218
KNP414_01993 KNP414_01744
KNP414_01993 KNP414_01991
KNP414_01993 KNP414_03950
KNP414_01993 KNP414_03775
KNP414_01993 KNP414_03949
KNP414_01993 KNP414_06117
KNP414_01993 KNP414_04265
KNP414_01993 KNP414_05569
KNP414_01993 KNP414_01793
KNP414_01993 KNP414_01842
KNP414_01993 KNP414_06272
KNP414_01993 KNP414_05696
KNP414_01993 KNP414_02203
KNP414_01993 KNP414_06253
KNP414_01993 KNP414_03810
KNP414_01993 KNP414_04344
KNP414_01993 KNP414_04447
KNP414_01993 KNP414_01780
KNP414_01993 KNP414_02043
KNP414_02005 KNP414_06292
KNP414_02005 KNP414_07193
KNP414_02005 KNP414_06291
KNP414_02005 KNP414_02006
KNP414_02005 KNP414_02007
KNP414_02006 KNP414_06290
KNP414_02006 KNP414_02005
KNP414_02006 KNP414_06979
KNP414_02006 KNP414_02007
KNP414_02006 KNP414_00801
KNP414_02006 KNP414_06292
KNP414_02006 KNP414_07193
KNP414_02006 KNP414_06287
KNP414_02006 KNP414_03421
KNP414_02006 KNP414_06291
KNP414_02006 KNP414_06587
KNP414_02007 KNP414_07193
KNP414_02007 KNP414_06290
KNP414_02007 KNP414_02005
KNP414_02007 KNP414_06287
KNP414_02007 KNP414_06979
KNP414_02007 KNP414_03421
KNP414_02007 KNP414_02006
KNP414_02007 KNP414_00801
KNP414_02007 KNP414_06291
KNP414_02007 KNP414_06587
KNP414_02007 KNP414_06292
KNP414_02012 KNP414_04290
KNP414_02012 KNP414_00387
KNP414_02012 KNP414_00998
KNP414_02012 KNP414_04265
KNP414_02012 KNP414_01793
KNP414_02012 KNP414_00997
KNP414_02012 KNP414_06272
KNP414_02012 KNP414_01842
KNP414_02012 KNP414_01707
KNP414_02012 KNP414_01717
KNP414_02012 KNP414_05696
KNP414_02012 KNP414_01780
KNP414_02012 KNP414_02043
KNP414_02012 KNP414_00870
KNP414_02012 KNP414_02044
KNP414_02012 KNP414_06116
KNP414_02012 KNP414_01915
KNP414_02012 KNP414_06310
KNP414_02012 KNP414_01779
KNP414_02012 KNP414_01720
KNP414_02012 KNP414_04355
KNP414_02012 KNP414_07434
KNP414_02012 KNP414_00386
KNP414_02012 KNP414_04445
KNP414_02012 KNP414_04762
KNP414_02012 KNP414_03417
KNP414_02012 KNP414_02191
KNP414_02012 KNP414_01840
KNP414_02012 KNP414_05571
KNP414_02012 KNP414_04618
KNP414_02012 KNP414_01881
KNP414_02012 KNP414_04880
KNP414_02012 KNP414_03778
KNP414_02012 KNP414_02068
KNP414_02012 KNP414_01794
KNP414_02012 KNP414_03785
KNP414_02012 KNP414_04561
KNP414_02012 KNP414_02190
KNP414_02012 KNP414_07433
KNP414_02012 KNP414_01880
KNP414_02012 KNP414_02014
KNP414_02012 KNP414_07819
KNP414_02012 KNP414_04343
KNP414_02012 KNP414_05547
KNP414_02012 KNP414_06318
KNP414_02012 KNP414_01914
KNP414_02012 KNP414_01980
KNP414_02012 KNP414_02138
KNP414_02012 KNP414_03857
KNP414_02012 KNP414_04267
KNP414_02012 KNP414_07821
KNP414_02012 KNP414_04380
KNP414_02012 KNP414_01745
KNP414_02012 KNP414_04291
KNP414_02012 KNP414_00309
KNP414_02012 KNP414_01979
KNP414_02012 KNP414_06271
KNP414_02012 KNP414_02013
KNP414_02012 KNP414_02070
KNP414_02012 KNP414_04877
KNP414_02012 KNP414_04911
KNP414_02012 KNP414_05001
KNP414_02012 KNP414_01993
KNP414_02012 KNP414_05629
KNP414_02012 KNP414_03949
KNP414_02012 KNP414_05569
KNP414_02012 KNP414_05361
KNP414_02012 KNP414_05004
KNP414_02012 KNP414_03477
KNP414_02012 KNP414_01744
KNP414_02012 KNP414_05695
KNP414_02012 KNP414_02491
KNP414_02012 KNP414_04617
KNP414_02012 KNP414_04349
KNP414_02012 KNP414_05628
KNP414_02012 KNP414_02248
KNP414_02012 KNP414_06320
KNP414_02012 KNP414_02249
KNP414_02012 KNP414_04825
KNP414_02012 KNP414_06298
KNP414_02012 KNP414_04674
KNP414_02012 KNP414_04446
KNP414_02012 KNP414_04415
KNP414_02012 KNP414_03951
