VAA_00002 VAA_03253
VAA_01510 VAA_01908
VAA_01510 VAA_03524
VAA_01510 VAA_03385
VAA_01510 VAA_01419
VAA_01510 VAA_01906
VAA_01510 VAA_01907
VAA_01510 VAA_03525
VAA_01510 VAA_03054
VAA_01510 VAA_01443
VAA_01512 VAA_01450
VAA_01514 VAA_00935
VAA_01514 VAA_03682
VAA_01514 VAA_00865
VAA_01514 VAA_00997
VAA_01514 VAA_01106
VAA_01514 VAA_00999
VAA_01514 VAA_01746
VAA_01514 VAA_00936
VAA_01515 VAA_03748
VAA_01515 VAA_03420
VAA_01515 VAA_03507
VAA_01515 VAA_03669
VAA_01518 VAA_01519
VAA_01518 VAA_00897
VAA_01518 VAA_01520
VAA_01518 VAA_00895
VAA_01518 VAA_00896
VAA_01519 VAA_01520
VAA_01519 VAA_00897
VAA_01519 VAA_00895
VAA_01519 VAA_01518
VAA_01519 VAA_00896
VAA_01520 VAA_00895
VAA_01520 VAA_00897
VAA_01520 VAA_01519
VAA_01520 VAA_01518
VAA_01520 VAA_00896
VAA_01521 VAA_01522
VAA_01521 VAA_1482
VAA_01521 VAA_01317
VAA_01521 VAA_00336
VAA_01521 VAA_03272
VAA_01521 VAA_03343
VAA_01522 VAA_00331
VAA_01522 VAA_00465
VAA_01522 VAA_01521
VAA_01522 VAA_03354
VAA_01522 VAA_00864
VAA_01522 VAA_02547
VAA_01525 VAA_01865
VAA_01525 VAA_01526
VAA_01525 VAA_02959
VAA_01525 VAA_00663
VAA_01525 VAA_01054
VAA_01525 VAA_01053
VAA_01526 VAA_01054
VAA_01526 VAA_01865
VAA_01526 VAA_02959
VAA_01526 VAA_01525
VAA_01526 VAA_00663
VAA_01526 VAA_01053
VAA_01528 VAA_00347
VAA_01528 VAA_01949
VAA_01528 VAA_01950
VAA_01528 VAA_01887
VAA_01528 VAA_02710
VAA_01534 VAA_00741
VAA_01534 VAA_03270
VAA_01534 VAA_02544
VAA_01534 VAA_03416
VAA_01534 VAA_02545
VAA_01534 VAA_03432
VAA_01534 VAA_03344
VAA_01534 VAA_03343
VAA_01534 VAA_03561
VAA_01534 VAA_03345
VAA_01534 VAA_03272
VAA_01534 VAA_02096
VAA_01534 VAA_03341
VAA_01534 VAA_03273
VAA_01535 VAA_01797
VAA_01535 VAA_02047
VAA_01535 VAA_01537
VAA_01535 VAA_01551
VAA_01535 VAA_03346
VAA_01535 VAA_01539
VAA_01535 VAA_00685
VAA_01535 VAA_01313
VAA_01535 VAA_02613
VAA_01535 VAA_00934
VAA_01535 VAA_00362
VAA_01535 VAA_02755
VAA_01535 VAA_01536
VAA_01535 VAA_00458
VAA_01536 VAA_03346
VAA_01536 VAA_00362
VAA_01536 VAA_02613
VAA_01536 VAA_00934
VAA_01536 VAA_02755
VAA_01536 VAA_00685
VAA_01536 VAA_02047
VAA_01536 VAA_00458
VAA_01536 VAA_01537
VAA_01536 VAA_01535
VAA_01536 VAA_01551
VAA_01537 VAA_01551
VAA_01537 VAA_03346
VAA_01537 VAA_01313
VAA_01537 VAA_01797
VAA_01537 VAA_01539
VAA_01537 VAA_01535
VAA_01537 VAA_00458
VAA_01537 VAA_02613
VAA_01537 VAA_00934
VAA_01537 VAA_00362
VAA_01537 VAA_00685
VAA_01537 VAA_02047
VAA_01537 VAA_01536
VAA_01537 VAA_02755
VAA_01539 VAA_01537
VAA_01539 VAA_00685
VAA_01539 VAA_01551
VAA_01539 VAA_03346
VAA_01539 VAA_03130
VAA_01539 VAA_00458
VAA_01539 VAA_01535
VAA_01546 VAA_02384
VAA_01546 VAA_01548
VAA_01548 VAA_02384
VAA_01548 VAA_01546
VAA_01551 VAA_03130
VAA_01551 VAA_01797
VAA_01551 VAA_00362
VAA_01551 VAA_02613
VAA_01551 VAA_00934
VAA_01551 VAA_00685
VAA_01551 VAA_01537
VAA_01551 VAA_02047
VAA_01551 VAA_01536
VAA_01551 VAA_02755
VAA_01551 VAA_03346
VAA_01551 VAA_01313
VAA_01551 VAA_00458
VAA_01551 VAA_01535
VAA_01551 VAA_01539
VAA_01552 VAA_03801
VAA_01557 VAA_01567
VAA_01560 VAA_02169
VAA_01561 VAA_03277
VAA_01561 VAA_02695
VAA_01561 VAA_00177
VAA_01561 VAA_03804
VAA_01561 VAA_00959
VAA_01561 VAA_01627
VAA_01561 VAA_03550
VAA_01561 VAA_00709
VAA_01561 VAA_02380
VAA_01561 VAA_00847
VAA_01561 VAA_00385
VAA_01561 VAA_00264
VAA_01561 VAA_03144
VAA_01561 VAA_03328
VAA_01561 VAA_03764
VAA_01561 VAA_03803
VAA_01561 VAA_01882
VAA_01561 VAA_02584
VAA_01561 VAA_00184
VAA_01561 VAA_01394
VAA_01561 VAA_01095
VAA_01561 VAA_00618
VAA_01561 VAA_00808
VAA_01561 VAA_00711
VAA_01561 VAA_00658
VAA_01561 VAA_01952
VAA_01561 VAA_01316
VAA_01561 VAA_01407
VAA_01561 VAA_02353
VAA_01561 VAA_01474
VAA_01561 VAA_02021
VAA_01561 VAA_03801
VAA_01561 VAA_01597
VAA_01561 VAA_00869
VAA_01561 VAA_03671
VAA_01561 VAA_03337
VAA_01561 VAA_02491
VAA_01561 VAA_01618
VAA_01561 VAA_00870
VAA_01561 VAA_03184
VAA_01561 VAA_02616
VAA_01561 VAA_03562
VAA_01561 VAA_01977
VAA_01561 VAA_02548
VAA_01561 VAA_00710
VAA_01561 VAA_00578
VAA_01561 VAA_00619
VAA_01561 VAA_00511
VAA_01561 VAA_02019
VAA_01561 VAA_03795
VAA_01561 VAA_00620
VAA_01561 VAA_01352
VAA_01561 VAA_03321
VAA_01561 VAA_00350
VAA_01561 VAA_03766
VAA_01561 VAA_03767
VAA_01561 VAA_01979
VAA_01561 VAA_02020
VAA_01561 VAA_02226
VAA_01561 VAA_01322
VAA_01561 VAA_02382
VAA_01561 VAA_02771
VAA_01561 VAA_00740
VAA_01561 VAA_00317
VAA_01561 VAA_02109
VAA_01561 VAA_01620
VAA_01561 VAA_03857
VAA_01561 VAA_03796
VAA_01561 VAA_00351
VAA_01562 VAA_01824
VAA_01562 VAA_00942
VAA_01562 VAA_00943
VAA_01564 VAA_01565
VAA_01565 VAA_01564
VAA_01565 VAA_01566
VAA_01566 VAA_01565
VAA_01567 VAA_01557
VAA_01569 VAA_00773
VAA_01569 VAA_02431
VAA_01569 VAA_00625
VAA_01569 VAA_02321
VAA_01569 VAA_01815
VAA_01569 VAA_00772
VAA_01569 VAA_00421
VAA_01569 VAA_02862
VAA_01569 VAA_03539
VAA_01569 VAA_00775
VAA_01570 VAA_01741
VAA_01570 VAA_02521
VAA_01570 VAA_02176
VAA_01570 VAA_01277
VAA_01570 VAA_03420
VAA_01570 VAA_00771
VAA_01570 VAA_02488
VAA_01570 VAA_02177
VAA_01570 VAA_01939
VAA_01574 VAA_03698
VAA_01574 VAA_02367
VAA_01575 VAA_01576
VAA_01575 VAA_01577
VAA_01576 VAA_01575
VAA_01576 VAA_01577
VAA_01577 VAA_01576
VAA_01577 VAA_01575
VAA_01583 VAA_01412
VAA_01583 VAA_03388
VAA_01583 VAA_01418
VAA_01583 VAA_01907
VAA_01583 VAA_01443
VAA_01583 VAA_01901
VAA_01589 VAA_03413
VAA_01589 VAA_03160
VAA_01589 VAA_03414
VAA_01589 VAA_03412
VAA_01589 VAA_01363
VAA_01589 VAA_01847
VAA_01589 VAA_03415
VAA_01589 VAA_01850
VAA_01589 VAA_03736
VAA_01589 VAA_01364
VAA_01589 VAA_03161
VAA_01597 VAA_01095
VAA_01597 VAA_00350
VAA_01597 VAA_01627
VAA_01597 VAA_02695
VAA_01597 VAA_01394
VAA_01597 VAA_03550
VAA_01597 VAA_01407
VAA_01597 VAA_01952
VAA_01597 VAA_02380
VAA_01597 VAA_00177
VAA_01597 VAA_03328
VAA_01597 VAA_02353
VAA_01597 VAA_01474
VAA_01597 VAA_03144
VAA_01597 VAA_03337
VAA_01597 VAA_00619
VAA_01597 VAA_00385
VAA_01597 VAA_00847
VAA_01597 VAA_03767
VAA_01597 VAA_03562
VAA_01597 VAA_02548
VAA_01597 VAA_00578
VAA_01597 VAA_00351
VAA_01597 VAA_01561
VAA_01597 VAA_00511
VAA_01597 VAA_02382
VAA_01597 VAA_02771
VAA_01597 VAA_00317
VAA_01597 VAA_03765
VAA_01597 VAA_03857
VAA_01597 VAA_03321
VAA_01597 VAA_03766
VAA_01599 VAA_01685
VAA_01599 VAA_03693
VAA_01599 VAA_02977
VAA_01599 VAA_02198
VAA_01599 VAA_01868
VAA_01599 VAA_02581
VAA_01599 VAA_03412
VAA_01599 VAA_01624
VAA_01599 VAA_02218
VAA_01599 VAA_03416
VAA_01599 VAA_02759
VAA_01599 VAA_01865
VAA_01599 VAA_03694
VAA_01599 VAA_02620
VAA_01599 VAA_03410
VAA_01599 VAA_01791
VAA_01599 VAA_01409
VAA_01599 VAA_00433
VAA_01599 VAA_03691
VAA_01599 VAA_02760
VAA_01599 VAA_02606
VAA_01599 VAA_03318
VAA_01599 VAA_00658
VAA_01599 VAA_03415
VAA_01599 VAA_02454
VAA_01599 VAA_00425
VAA_01599 VAA_02568
VAA_01599 VAA_02560
VAA_01599 VAA_02393
VAA_01599 VAA_00494
VAA_01599 VAA_02559
VAA_01599 VAA_00512
VAA_01599 VAA_03414
VAA_01599 VAA_03599
VAA_01599 VAA_03782
VAA_01599 VAA_03692
VAA_01599 VAA_03413
VAA_01599 VAA_02772
VAA_01599 VAA_02663
VAA_01599 VAA_03684
VAA_01599 VAA_00715
VAA_01599 VAA_01430
VAA_01599 VAA_03319
VAA_01599 VAA_02105
VAA_01599 VAA_02609
VAA_01599 VAA_02340
VAA_01599 VAA_02622
VAA_01599 VAA_03307
VAA_01599 VAA_03125
VAA_01599 VAA_00698
VAA_01599 VAA_00902
VAA_01599 VAA_03633
VAA_01599 VAA_02128
VAA_01599 VAA_02607
VAA_01599 VAA_00456
VAA_01599 VAA_01082
VAA_01599 VAA_02190
VAA_01599 VAA_01747
VAA_01599 VAA_01923
VAA_01599 VAA_02608
VAA_01599 VAA_00707
VAA_01612 VAA_01908
VAA_01612 VAA_01256
VAA_01612 VAA_01904
VAA_01612 VAA_03386
VAA_01612 VAA_01414
VAA_01612 VAA_03326
VAA_01612 VAA_03382
VAA_01612 VAA_01418
VAA_01612 VAA_01903
VAA_01612 VAA_01443
VAA_01612 VAA_01907
VAA_01612 VAA_03054
VAA_01612 VAA_03383
VAA_01612 VAA_01412
VAA_01612 VAA_01901
VAA_01612 VAA_01902
VAA_01612 VAA_01417
VAA_01612 VAA_03388
VAA_01612 VAA_03385
VAA_01612 VAA_03524
VAA_01612 VAA_01419
VAA_01612 VAA_01416
VAA_01612 VAA_01906
VAA_01612 VAA_03525
VAA_01613 VAA_02033
VAA_01613 VAA_02726
VAA_01613 VAA_012817
VAA_01613 VAA_03420
VAA_01613 VAA_02577
VAA_01613 VAA_01277
VAA_01613 VAA_02578
VAA_01613 VAA_00264
VAA_01613 VAA_01495
VAA_01613 VAA_01815
VAA_01613 VAA_00771
VAA_01613 VAA_00175
VAA_01618 VAA_02577
VAA_01618 VAA_03420
VAA_01618 VAA_00342
VAA_01618 VAA_03764
VAA_01618 VAA_03793
VAA_01618 VAA_02344
VAA_01618 VAA_04313
VAA_01618 VAA_00184
VAA_01618 VAA_00177
VAA_01618 VAA_02726
VAA_01618 VAA_02637
VAA_01618 VAA_03671
VAA_01618 VAA_03669
VAA_01618 VAA_02960
VAA_01618 VAA_03335
VAA_01618 VAA_00950
VAA_01618 VAA_00264
VAA_01618 VAA_03507
VAA_01618 VAA_02595
VAA_01618 VAA_03328
VAA_01618 VAA_01085
VAA_01618 VAA_02578
VAA_01618 VAA_02345
VAA_01618 VAA_01561
VAA_01618 VAA_00740
VAA_01618 VAA_01620
VAA_01620 VAA_03335
VAA_01620 VAA_00950
VAA_01620 VAA_01618
VAA_01620 VAA_00342
VAA_01620 VAA_03764
VAA_01620 VAA_00184
VAA_01620 VAA_00177
VAA_01620 VAA_02726
VAA_01620 VAA_02344
VAA_01620 VAA_03420
VAA_01620 VAA_03671
VAA_01620 VAA_02577
VAA_01620 VAA_02960
VAA_01620 VAA_02595
VAA_01620 VAA_02578
VAA_01620 VAA_02345
VAA_01620 VAA_03328
VAA_01620 VAA_00264
VAA_01620 VAA_01085
VAA_01620 VAA_03982
VAA_01620 VAA_01561
VAA_01620 VAA_00740
VAA_01624 VAA_01599
VAA_01624 VAA_00272
VAA_01624 VAA_00453
VAA_01624 VAA_01625
VAA_01624 VAA_00271
VAA_01624 VAA_03307
VAA_01624 VAA_00273
VAA_01624 VAA_01082
VAA_01624 VAA_00698
VAA_01624 VAA_02128
VAA_01624 VAA_00519
VAA_01624 VAA_02582
VAA_01625 VAA_01624
VAA_01625 VAA_02378
VAA_01625 VAA_02379
VAA_01625 VAA_00519
VAA_01627 VAA_00177
VAA_01627 VAA_01952
VAA_01627 VAA_01597
VAA_01627 VAA_01423
VAA_01627 VAA_00619
VAA_01627 VAA_00511
VAA_01627 VAA_03766
VAA_01627 VAA_00350
VAA_01627 VAA_02695
VAA_01627 VAA_02380
VAA_01627 VAA_03328
VAA_01627 VAA_03767
VAA_01627 VAA_01561
VAA_01627 VAA_02382
VAA_01627 VAA_00351
VAA_01629 VAA_02095
VAA_01629 VAA_01677
VAA_01629 VAA_01106
VAA_01629 VAA_03101
VAA_01629 VAA_00999
VAA_01629 VAA_02535
VAA_01629 VAA_01001
VAA_01629 VAA_02320
VAA_01629 VAA_03544
VAA_01629 VAA_01748
VAA_01634 VAA_03542
VAA_01634 VAA_02535
VAA_01634 VAA_00744
VAA_01634 VAA_03575
VAA_01634 VAA_02154
VAA_01634 VAA_02290
VAA_01634 VAA_02285
VAA_01634 VAA_00670
VAA_01634 VAA_03321
VAA_01634 VAA_00733
VAA_01634 VAA_00150
VAA_01634 VAA_03766
VAA_01634 VAA_03338
VAA_01634 VAA_00907
VAA_01634 VAA_00693
VAA_01634 VAA_02208
VAA_01634 VAA_03670
VAA_01634 VAA_00501
VAA_01634 VAA_02354
VAA_01634 VAA_03144
VAA_01634 VAA_02967
VAA_01634 VAA_01644
VAA_01634 VAA_03596
VAA_01634 VAA_02913
VAA_01634 VAA_03099
VAA_01634 VAA_00348
VAA_01634 VAA_02204
VAA_01634 VAA_02109
VAA_01634 VAA_01662
VAA_01634 VAA_00886
VAA_01634 VAA_3320
VAA_01634 VAA_00703
VAA_01634 VAA_00958
VAA_01634 VAA_00618
VAA_01634 VAA_03668
VAA_01634 VAA_02373
VAA_01634 VAA_03497
VAA_01634 VAA_02663
VAA_01634 VAA_00500
VAA_01634 VAA_02709
VAA_01634 VAA_00403
VAA_01644 VAA_00907
VAA_01644 VAA_01662
VAA_01644 VAA_00886
VAA_01644 VAA_00670
VAA_01644 VAA_03338
VAA_01644 VAA_00618
VAA_01644 VAA_00693
VAA_01644 VAA_00703
VAA_01644 VAA_3320
VAA_01644 VAA_00958
VAA_01644 VAA_02208
VAA_01644 VAA_02285
VAA_01644 VAA_03668
VAA_01644 VAA_03670
VAA_01644 VAA_00501
VAA_01644 VAA_01634
VAA_01644 VAA_02354
VAA_01644 VAA_03144
VAA_01644 VAA_02373
VAA_01644 VAA_02663
VAA_01644 VAA_02967
VAA_01644 VAA_00403
VAA_01644 VAA_03497
VAA_01644 VAA_00500
VAA_01644 VAA_02154
VAA_01644 VAA_02535
VAA_01644 VAA_02709
VAA_01644 VAA_03542
VAA_01644 VAA_00744
VAA_01644 VAA_03099
VAA_01644 VAA_02290
VAA_01644 VAA_03596
VAA_01644 VAA_03575
VAA_01644 VAA_02913
VAA_01644 VAA_02204
VAA_01644 VAA_02109
VAA_01644 VAA_00348
VAA_01644 VAA_03321
VAA_01644 VAA_00150
VAA_01644 VAA_03766
VAA_01644 VAA_00733
VAA_01648 VAA_01409
VAA_01648 VAA_02261
VAA_01648 VAA_01246
VAA_01648 VAA_00956
VAA_01648 VAA_01748
VAA_01652 VAA_03599
VAA_01652 VAA_01868
VAA_01652 VAA_01106
VAA_01652 VAA_00512
VAA_01652 VAA_02772
VAA_01652 VAA_00715
VAA_01652 VAA_00999
VAA_01652 VAA_02408
VAA_01658 VAA_01923
VAA_01662 VAA_00511
VAA_01662 VAA_00693
VAA_01662 VAA_00501
VAA_01662 VAA_01634
VAA_01662 VAA_01644
VAA_01662 VAA_03596
VAA_01662 VAA_00500
VAA_01662 VAA_03497
VAA_01662 VAA_00744
VAA_01663 VAA_01759
VAA_01663 VAA_00584
VAA_01663 VAA_00347
VAA_01663 VAA_00815
VAA_01664 VAA_00997
VAA_01664 VAA_03693
VAA_01664 VAA_03535
VAA_01664 VAA_01865
VAA_01664 VAA_02562
VAA_01664 VAA_02218
VAA_01664 VAA_03080
VAA_01664 VAA_03694
VAA_01664 VAA_03691
VAA_01664 VAA_03703
VAA_01664 VAA_03692
VAA_01664 VAA_00715
VAA_01664 VAA_00663
VAA_01664 VAA_03718
VAA_01664 VAA_01001
VAA_01664 VAA_02092
VAA_01664 VAA_00175
VAA_01664 VAA_03592
VAA_01664 VAA_00998
VAA_01664 VAA_00490
VAA_01664 VAA_03704
VAA_01664 VAA_03125
VAA_01664 VAA_01923
VAA_01664 VAA_02624
VAA_01664 VAA_00742
VAA_01673 VAA_02209
VAA_01673 VAA_03682
VAA_01677 VAA_02095
VAA_01677 VAA_00367
VAA_01677 VAA_00404
VAA_01677 VAA_01629
VAA_01677 VAA_01770
VAA_01677 VAA_00742
VAA_01677 VAA_03101
VAA_01677 VAA_01001
VAA_01677 VAA_00999
VAA_01677 VAA_02535
VAA_01677 VAA_03544
VAA_01677 VAA_01748
VAA_01677 VAA_01106
VAA_01677 VAA_02337
VAA_01677 VAA_00403
VAA_01683 VAA_03573
VAA_01683 VAA_00457
VAA_01683 VAA_02591
VAA_01683 VAA_01165
VAA_01683 VAA_01498
VAA_01685 VAA_01409
VAA_01685 VAA_01599
VAA_01685 VAA_01865
VAA_01685 VAA_02584
VAA_01685 VAA_01882
VAA_01685 VAA_03694
VAA_01685 VAA_00658
VAA_01685 VAA_02337
VAA_01685 VAA_02568
VAA_01685 VAA_00711
VAA_01685 VAA_01259
VAA_01685 VAA_03692
VAA_01685 VAA_03782
VAA_01685 VAA_02021
VAA_01685 VAA_02616
VAA_01685 VAA_03184
VAA_01685 VAA_02622
VAA_01685 VAA_02019
VAA_01685 VAA_00710
VAA_01685 VAA_03693
VAA_01685 VAA_02208
VAA_01685 VAA_00709
VAA_01685 VAA_03416
VAA_01685 VAA_03691
VAA_01685 VAA_00531
VAA_01685 VAA_03141
VAA_01685 VAA_01430
VAA_01685 VAA_02020
VAA_01685 VAA_02226
VAA_01685 VAA_03408
VAA_01711 VAA_02561
VAA_01711 VAA_02622
VAA_01711 VAA_02620
VAA_01711 VAA_00893
VAA_01711 VAA_02617
VAA_01711 VAA_02648
VAA_01711 VAA_02563
VAA_01711 VAA_02763
VAA_01741 VAA_03650
VAA_01741 VAA_01570
VAA_01741 VAA_03420
VAA_01741 VAA_02477
VAA_01741 VAA_01509
VAA_01741 VAA_03652
VAA_01741 VAA_01939
VAA_01741 VAA_01277
VAA_01741 VAA_02522
VAA_01741 VAA_03651
VAA_01741 VAA_00771
VAA_01741 VAA_02488
VAA_01741 VAA_01127
VAA_01741 VAA_02177
VAA_01746 VAA_02251
VAA_01746 VAA_03066
VAA_01746 VAA_02769
VAA_01746 VAA_02281
VAA_01746 VAA_03272
VAA_01746 VAA_01120
VAA_01746 VAA_03343
VAA_01746 VAA_01106
VAA_01746 VAA_00865
VAA_01746 VAA_01426
VAA_01746 VAA_00263
VAA_01746 VAA_02309
VAA_01746 VAA_02252
VAA_01746 VAA_01514
VAA_01746 VAA_00997
VAA_01746 VAA_03277
VAA_01746 VAA_01259
VAA_01746 VAA_03666
VAA_01746 VAA_00998
VAA_01746 VAA_00936
VAA_01746 VAA_01439
VAA_01746 VAA_02624
VAA_01746 VAA_00742
VAA_01746 VAA_02614
VAA_01746 VAA_01317
VAA_01746 VAA_00531
VAA_01746 VAA_00999
VAA_01746 VAA_03319
VAA_01746 VAA_01001
VAA_01746 VAA_00051
VAA_01746 VAA_00529
VAA_01747 VAA_02759
VAA_01747 VAA_01599
VAA_01747 VAA_01409
VAA_01747 VAA_02560
VAA_01747 VAA_02568
VAA_01747 VAA_01119
VAA_01747 VAA_03782
VAA_01747 VAA_02663
VAA_01747 VAA_02559
VAA_01747 VAA_02340
VAA_01747 VAA_03430
VAA_01747 VAA_00707
VAA_01747 VAA_02620
VAA_01747 VAA_02760
VAA_01747 VAA_03356
VAA_01747 VAA_02105
VAA_01747 VAA_02527
VAA_01747 VAA_00902
VAA_01748 VAA_03683
VAA_01748 VAA_01677
VAA_01748 VAA_00865
VAA_01748 VAA_01106
VAA_01748 VAA_00716
VAA_01748 VAA_00999
VAA_01748 VAA_01409
VAA_01748 VAA_01001
VAA_01748 VAA_02337
VAA_01748 VAA_01648
VAA_01748 VAA_03684
VAA_01748 VAA_02371
VAA_01748 VAA_02261
VAA_01748 VAA_02580
VAA_01748 VAA_03307
VAA_01748 VAA_01629
VAA_01748 VAA_02581
VAA_01748 VAA_02582
VAA_01748 VAA_01770
VAA_01748 VAA_00742
VAA_01748 VAA_02535
VAA_01748 VAA_03101
VAA_01748 VAA_00698
VAA_01748 VAA_02128
VAA_01748 VAA_01082
VAA_01748 VAA_03544
VAA_01758 VAA_02633
VAA_01758 VAA_02546
VAA_01759 VAA_01663
VAA_01759 VAA_00347
VAA_01759 VAA_01948
VAA_01759 VAA_00584
VAA_01759 VAA_00815
VAA_01761 VAA_01762
VAA_01761 VAA_02224
VAA_01762 VAA_00204
VAA_01762 VAA_01761
VAA_01762 VAA_03543
VAA_01770 VAA_01106
VAA_01770 VAA_01677
VAA_01770 VAA_02371
VAA_01770 VAA_03101
VAA_01770 VAA_00999
VAA_01770 VAA_01001
VAA_01770 VAA_02320
VAA_01770 VAA_03544
VAA_01770 VAA_01748
VAA_01791 VAA_02198
VAA_01791 VAA_01792
VAA_01791 VAA_01409
VAA_01791 VAA_01599
VAA_01791 VAA_00494
VAA_01792 VAA_01791
VAA_01792 VAA_01794
VAA_01793 VAA_02609
VAA_01793 VAA_02606
VAA_01793 VAA_03414
VAA_01793 VAA_03413
VAA_01793 VAA_03412
VAA_01793 VAA_02607
VAA_01793 VAA_03415
VAA_01793 VAA_01430
VAA_01793 VAA_01794
VAA_01793 VAA_02608
VAA_01794 VAA_01793
VAA_01794 VAA_01792
VAA_01794 VAA_01281
VAA_01797 VAA_01537
VAA_01797 VAA_01551
VAA_01797 VAA_01313
VAA_01797 VAA_03130
VAA_01797 VAA_01963
VAA_01797 VAA_01535
VAA_01811 VAA_02727
VAA_01811 VAA_00115
VAA_01811 VAA_00734
VAA_01812 VAA_03326
VAA_01812 VAA_03386
VAA_01812 VAA_01904
VAA_01812 VAA_01418
VAA_01812 VAA_01903
VAA_01812 VAA_03382
VAA_01812 VAA_01414
VAA_01812 VAA_01256
VAA_01812 VAA_01908
VAA_01812 VAA_01907
VAA_01812 VAA_03054
VAA_01812 VAA_01443
VAA_01812 VAA_03383
VAA_01812 VAA_01412
VAA_01812 VAA_01901
VAA_01812 VAA_01902
VAA_01812 VAA_03524
VAA_01812 VAA_03388
VAA_01812 VAA_01417
VAA_01812 VAA_03385
VAA_01812 VAA_01416
VAA_01812 VAA_01419
VAA_01812 VAA_01906
VAA_01812 VAA_03525
VAA_01815 VAA_01940
VAA_01815 VAA_00772
VAA_01815 VAA_02420
VAA_01815 VAA_01140
VAA_01815 VAA_00773
VAA_01815 VAA_03420
VAA_01815 VAA_02100
VAA_01815 VAA_01277
VAA_01815 VAA_01613
VAA_01815 VAA_01569
VAA_01815 VAA_02102
VAA_01815 VAA_01495
VAA_01815 VAA_00264
VAA_01815 VAA_02321
VAA_01815 VAA_00771
VAA_01815 VAA_00421
VAA_01815 VAA_00419
VAA_01815 VAA_012817
VAA_01815 VAA_02862
VAA_01815 VAA_01141
VAA_01815 VAA_03539
VAA_01820 VAA_00770
VAA_01820 VAA_01822
VAA_01820 VAA_00769
VAA_01820 VAA_00768
VAA_01820 VAA_01823
VAA_01822 VAA_00769
VAA_01822 VAA_01820
VAA_01822 VAA_00770
VAA_01822 VAA_00768
VAA_01822 VAA_01823
VAA_01823 VAA_01820
VAA_01823 VAA_00770
VAA_01823 VAA_00769
VAA_01823 VAA_00768
VAA_01823 VAA_01822
VAA_01824 VAA_00942
VAA_01824 VAA_00943
VAA_01824 VAA_01562
VAA_01831 VAA_01835
VAA_01831 VAA_01834
VAA_01831 VAA_01833
VAA_01832 VAA_01835
VAA_01832 VAA_01834
VAA_01832 VAA_01833
VAA_01833 VAA_01898
VAA_01833 VAA_01835
VAA_01833 VAA_01831
VAA_01833 VAA_01832
VAA_01833 VAA_01834
VAA_01833 VAA_00432
VAA_01834 VAA_01898
VAA_01834 VAA_01831
VAA_01834 VAA_01832
VAA_01834 VAA_01835
VAA_01834 VAA_00432
VAA_01834 VAA_01833
VAA_01835 VAA_01832
VAA_01835 VAA_00432
VAA_01835 VAA_01833
VAA_01835 VAA_01898
VAA_01835 VAA_01831
VAA_01835 VAA_01834
VAA_01847 VAA_01850
VAA_01847 VAA_03736
VAA_01847 VAA_01849
VAA_01847 VAA_01589
VAA_01847 VAA_01848
VAA_01847 VAA_03211
VAA_01848 VAA_01849
VAA_01848 VAA_01847
VAA_01848 VAA_01850
VAA_01849 VAA_01847
VAA_01849 VAA_01850
VAA_01849 VAA_01848
VAA_01850 VAA_01847
VAA_01850 VAA_03736
VAA_01850 VAA_01589
VAA_01850 VAA_01848
VAA_01850 VAA_01849
VAA_01850 VAA_03211
VAA_01857 VAA_3196
VAA_01857 VAA_03272
VAA_01857 VAA_03343
VAA_01857 VAA_01501
VAA_01857 VAA_03566
VAA_01864 VAA_02450
VAA_01864 VAA_00972
VAA_01865 VAA_03691
VAA_01865 VAA_00658
VAA_01865 VAA_01599
VAA_01865 VAA_02218
VAA_01865 VAA_01685
VAA_01865 VAA_03693
VAA_01865 VAA_02562
VAA_01865 VAA_02959
VAA_01865 VAA_01526
VAA_01865 VAA_01525
VAA_01865 VAA_03416
VAA_01865 VAA_03694
VAA_01865 VAA_03535
VAA_01865 VAA_03080
VAA_01865 VAA_00997
VAA_01865 VAA_03410
VAA_01865 VAA_00715
VAA_01865 VAA_03692
VAA_01865 VAA_01664
VAA_01865 VAA_02622
VAA_01865 VAA_01001
VAA_01865 VAA_00663
VAA_01865 VAA_03319
VAA_01865 VAA_03592
VAA_01865 VAA_00998
VAA_01865 VAA_03125
VAA_01865 VAA_03633
VAA_01865 VAA_02624
VAA_01865 VAA_01923
VAA_01865 VAA_02190
VAA_01865 VAA_00742
VAA_01868 VAA_01599
VAA_01868 VAA_01106
VAA_01868 VAA_02772
VAA_01868 VAA_03307
VAA_01868 VAA_00512
VAA_01868 VAA_03599
VAA_01868 VAA_00715
VAA_01868 VAA_00999
VAA_01868 VAA_00698
VAA_01868 VAA_02128
VAA_01868 VAA_01082
VAA_01868 VAA_01652
VAA_01882 VAA_03803
VAA_01882 VAA_01316
VAA_01882 VAA_02584
VAA_01882 VAA_00711
VAA_01882 VAA_01685
VAA_01882 VAA_03764
VAA_01882 VAA_00177
VAA_01882 VAA_00658
VAA_01882 VAA_02021
VAA_01882 VAA_03801
VAA_01882 VAA_00869
VAA_01882 VAA_02491
VAA_01882 VAA_00870
VAA_01882 VAA_02616
VAA_01882 VAA_03184
VAA_01882 VAA_00740
VAA_01882 VAA_00710
VAA_01882 VAA_02019
VAA_01882 VAA_03795
VAA_01882 VAA_00959
VAA_01882 VAA_03804
VAA_01882 VAA_00709
VAA_01882 VAA_03328
VAA_01882 VAA_02020
