DMR_00010 DMR_30800
DMR_15470 DMR_28990
DMR_15470 DMR_14920
DMR_15470 DMR_19490
DMR_15470 DMR_15970
DMR_15470 DMR_26980
DMR_15490 DMR_16440
DMR_15490 DMR_15530
DMR_15490 DMR_00730
DMR_15490 DMR_44070
DMR_15500 DMR_21510
DMR_15500 DMR_21500
DMR_15500 DMR_15520
DMR_15500 DMR_15510
DMR_15500 DMR_21520
DMR_15510 DMR_21510
DMR_15510 DMR_21500
DMR_15510 DMR_21520
DMR_15510 DMR_15520
DMR_15510 DMR_15500
DMR_15520 DMR_15500
DMR_15520 DMR_15510
DMR_15520 DMR_21500
DMR_15520 DMR_21520
DMR_15520 DMR_21510
DMR_15530 DMR_15490
DMR_15530 DMR_00730
DMR_15530 DMR_16440
DMR_15600 DMR_15610
DMR_15600 DMR_25780
DMR_15600 DMR_19370
DMR_15610 DMR_25780
DMR_15610 DMR_19370
DMR_15610 DMR_15600
DMR_15660 DMR_07440
DMR_15660 DMR_39730
DMR_15660 DMR_16230
DMR_15660 DMR_12670
DMR_15660 DMR_15670
DMR_15670 DMR_15660
DMR_15670 DMR_39720
DMR_15670 DMR_07430
DMR_15670 DMR_16220
DMR_15670 DMR_12680
DMR_15680 DMR_07630
DMR_15680 DMR_28990
DMR_15740 DMR_05740
DMR_15740 DMR_21530
DMR_15740 DMR_24460
DMR_15740 DMR_37450
DMR_15740 DMR_15750
DMR_15740 DMR_37460
DMR_15740 DMR_34300
DMR_15740 DMR_17240
DMR_15740 DMR_26930
DMR_15740 DMR_12050
DMR_15740 DMR_14270
DMR_15740 DMR_26700
DMR_15740 DMR_34340
DMR_15740 DMR_25780
DMR_15740 DMR_08200
DMR_15740 DMR_21490
DMR_15740 DMR_24450
DMR_15740 DMR_43540
DMR_15740 DMR_05730
DMR_15740 DMR_28100
DMR_15740 DMR_15760
DMR_15740 DMR_19370
DMR_15740 DMR_34310
DMR_15740 DMR_24440
DMR_15750 DMR_24460
DMR_15750 DMR_26930
DMR_15750 DMR_34300
DMR_15750 DMR_17240
DMR_15750 DMR_12050
DMR_15750 DMR_37450
DMR_15750 DMR_25780
DMR_15750 DMR_14270
DMR_15750 DMR_34340
DMR_15750 DMR_08200
DMR_15750 DMR_21490
DMR_15750 DMR_43540
DMR_15750 DMR_24440
DMR_15750 DMR_34310
DMR_15750 DMR_21530
DMR_15750 DMR_24450
DMR_15750 DMR_15740
DMR_15750 DMR_26700
DMR_15750 DMR_15760
DMR_15750 DMR_05730
DMR_15750 DMR_28100
DMR_15750 DMR_19370
DMR_15750 DMR_05740
DMR_15750 DMR_37460
DMR_15760 DMR_24460
DMR_15760 DMR_17240
DMR_15760 DMR_15750
DMR_15760 DMR_34300
DMR_15760 DMR_08200
DMR_15760 DMR_37450
DMR_15760 DMR_12050
DMR_15760 DMR_26930
DMR_15760 DMR_34340
DMR_15760 DMR_25780
DMR_15760 DMR_14270
DMR_15760 DMR_21490
DMR_15760 DMR_43540
DMR_15760 DMR_34310
DMR_15760 DMR_24440
DMR_15760 DMR_21530
DMR_15760 DMR_05740
DMR_15760 DMR_37460
DMR_15760 DMR_26700
DMR_15760 DMR_15740
DMR_15760 DMR_24450
DMR_15760 DMR_05730
DMR_15760 DMR_19370
DMR_15760 DMR_28100
DMR_15780 DMR_20070
DMR_15780 DMR_34300
DMR_15780 DMR_02490
DMR_15780 DMR_07380
DMR_15780 DMR_17240
DMR_15780 DMR_45930
DMR_15780 DMR_14270
DMR_15780 DMR_34340
DMR_15780 DMR_46030
DMR_15780 DMR_34310
DMR_15780 DMR_07370
DMR_15780 DMR_05740
DMR_15780 DMR_46260
DMR_15780 DMR_17530
DMR_15780 DMR_12710
DMR_15780 DMR_34740
DMR_15780 DMR_18770
DMR_15780 DMR_30990
DMR_15780 DMR_34330
DMR_15780 DMR_26700
DMR_15780 DMR_00400
DMR_15780 DMR_39410
DMR_15780 DMR_28100
DMR_15780 DMR_05730
DMR_15780 DMR_39950
DMR_15780 DMR_18780
DMR_15780 DMR_18190
DMR_15780 DMR_39020
DMR_15780 DMR_20420
DMR_15780 DMR_26930
DMR_15780 DMR_26520
DMR_15890 DMR_03600
DMR_15890 DMR_21020
DMR_15890 DMR_05390
DMR_15890 DMR_05400
DMR_15890 DMR_17120
DMR_15890 DMR_37140
DMR_15890 DMR_03610
DMR_15890 DMR_07630
DMR_15890 DMR_30710
DMR_15890 DMR_17320
DMR_15890 DMR_08220
DMR_15890 DMR_17280
DMR_15960 DMR_01830
DMR_15960 DMR_15970
DMR_15970 DMR_17130
DMR_15970 DMR_15960
DMR_15970 DMR_37080
DMR_15970 DMR_39990
DMR_15970 DMR_05250
DMR_15970 DMR_05260
DMR_15970 DMR_33050
DMR_15970 DMR_05920
DMR_15970 DMR_03880
DMR_15970 DMR_19490
DMR_15970 DMR_14920
DMR_15970 DMR_15470
DMR_15970 DMR_21580
DMR_15980 DMR_18800
DMR_15980 DMR_28090
DMR_15980 DMR_20070
DMR_15980 DMR_15990
DMR_15980 DMR_35020
DMR_15980 DMR_07380
DMR_15980 DMR_16060
DMR_15980 DMR_14270
DMR_15980 DMR_34180
DMR_15980 DMR_26930
DMR_15980 DMR_21840
DMR_15980 DMR_38720
DMR_15980 DMR_25320
DMR_15980 DMR_34340
DMR_15980 DMR_07370
DMR_15980 DMR_00250
DMR_15980 DMR_21830
DMR_15980 DMR_42440
DMR_15980 DMR_17770
DMR_15980 DMR_06660
DMR_15980 DMR_17880
DMR_15980 DMR_19670
DMR_15980 DMR_12710
DMR_15980 DMR_18770
DMR_15980 DMR_37260
DMR_15980 DMR_34170
DMR_15980 DMR_16000
DMR_15980 DMR_05180
DMR_15980 DMR_28100
DMR_15980 DMR_18780
DMR_15990 DMR_16010
DMR_15990 DMR_28090
DMR_15990 DMR_20070
DMR_15990 DMR_35020
DMR_15990 DMR_07380
DMR_15990 DMR_14270
DMR_15990 DMR_34340
DMR_15990 DMR_07370
DMR_15990 DMR_42440
DMR_15990 DMR_38720
DMR_15990 DMR_15980
DMR_15990 DMR_17880
DMR_15990 DMR_18780
DMR_15990 DMR_18770
DMR_15990 DMR_37260
DMR_15990 DMR_05180
DMR_15990 DMR_16000
DMR_15990 DMR_28100
DMR_16000 DMR_16010
DMR_16000 DMR_28090
DMR_16000 DMR_20070
DMR_16000 DMR_15990
DMR_16000 DMR_35020
DMR_16000 DMR_07380
DMR_16000 DMR_14270
DMR_16000 DMR_34340
DMR_16000 DMR_38720
DMR_16000 DMR_42440
DMR_16000 DMR_07370
DMR_16000 DMR_15980
DMR_16000 DMR_17880
DMR_16000 DMR_37260
DMR_16000 DMR_18770
DMR_16000 DMR_05180
DMR_16000 DMR_28100
DMR_16000 DMR_18780
DMR_16010 DMR_15990
DMR_16010 DMR_05920
DMR_16010 DMR_34180
DMR_16010 DMR_21840
DMR_16010 DMR_21830
DMR_16010 DMR_34170
DMR_16010 DMR_16000
DMR_16040 DMR_39990
DMR_16040 DMR_14920
DMR_16040 DMR_21130
DMR_16040 DMR_11650
DMR_16040 DMR_30810
DMR_16040 DMR_18240
DMR_16050 DMR_17890
DMR_16050 DMR_28990
DMR_16050 DMR_26880
DMR_16060 DMR_28990
DMR_16060 DMR_25320
DMR_16060 DMR_00250
DMR_16060 DMR_14270
DMR_16060 DMR_25490
DMR_16060 DMR_05920
DMR_16060 DMR_17880
DMR_16060 DMR_15980
DMR_16140 DMR_40240
DMR_16140 DMR_43570
DMR_16140 DMR_09320
DMR_16140 DMR_33420
DMR_16140 DMR_08380
DMR_16140 DMR_27200
DMR_16140 DMR_37860
DMR_16140 DMR_44850
DMR_16140 DMR_38310
DMR_16140 DMR_19950
DMR_16140 DMR_23780
DMR_16140 DMR_36560
DMR_16140 DMR_19070
DMR_16140 DMR_01860
DMR_16140 DMR_09990
DMR_16140 DMR_19580
DMR_16140 DMR_16200
DMR_16140 DMR_02850
DMR_16140 DMR_44400
DMR_16140 DMR_29620
DMR_16140 DMR_35360
DMR_16140 DMR_27400
DMR_16140 DMR_29150
DMR_16140 DMR_08750
DMR_16140 DMR_35850
DMR_16140 DMR_20770
DMR_16140 DMR_14010
DMR_16140 DMR_33440
DMR_16140 DMR_10030
DMR_16140 DMR_26500
DMR_16140 DMR_01390
DMR_16140 DMR_23770
DMR_16140 DMR_22230
DMR_16140 DMR_28870
DMR_16140 DMR_44450
DMR_16140 DMR_12590
DMR_16140 DMR_46100
DMR_16140 DMR_43830
DMR_16140 DMR_46180
DMR_16140 DMR_02430
DMR_16140 DMR_04320
DMR_16140 DMR_22810
DMR_16140 DMR_10020
DMR_16140 DMR_39290
DMR_16140 DMR_09310
DMR_16140 DMR_29830
DMR_16200 DMR_23920
DMR_16200 DMR_33440
DMR_16200 DMR_26640
DMR_16200 DMR_16140
DMR_16200 DMR_29050
DMR_16200 DMR_23770
DMR_16200 DMR_33420
DMR_16200 DMR_36600
DMR_16200 DMR_23820
DMR_16200 DMR_33430
DMR_16200 DMR_33460
DMR_16200 DMR_33480
DMR_16200 DMR_28680
DMR_16200 DMR_11050
DMR_16200 DMR_23780
DMR_16200 DMR_23760
DMR_16200 DMR_18430
DMR_16200 DMR_02850
DMR_16200 DMR_02830
DMR_16200 DMR_19040
DMR_16200 DMR_23750
DMR_16200 DMR_27990
DMR_16200 DMR_10020
DMR_16200 DMR_09310
DMR_16200 DMR_20770
DMR_16220 DMR_15670
DMR_16220 DMR_39730
DMR_16220 DMR_16230
DMR_16220 DMR_07440
DMR_16220 DMR_12670
DMR_16230 DMR_07430
DMR_16230 DMR_15660
DMR_16230 DMR_39720
DMR_16230 DMR_16220
DMR_16230 DMR_12680
DMR_16250 DMR_22070
DMR_16250 DMR_00710
DMR_16250 DMR_16260
DMR_16250 DMR_46250
DMR_16260 DMR_16250
DMR_16260 DMR_22070
DMR_16260 DMR_00710
DMR_16260 DMR_46250
DMR_16380 DMR_08720
DMR_16380 DMR_39240
DMR_16380 DMR_19340
DMR_16380 DMR_05310
DMR_16380 DMR_05350
DMR_16380 DMR_05320
DMR_16380 DMR_45930
DMR_16380 DMR_43630
DMR_16380 DMR_34740
DMR_16390 DMR_04780
DMR_16390 DMR_04800
DMR_16390 DMR_26010
DMR_16390 DMR_39830
DMR_16390 DMR_04820
DMR_16390 DMR_42160
DMR_16390 DMR_04760
DMR_16390 DMR_43690
DMR_16390 DMR_04810
DMR_16390 DMR_42170
DMR_16390 DMR_31650
DMR_16390 DMR_46260
DMR_16390 DMR_18910
DMR_16390 DMR_04830
DMR_16390 DMR_04790
DMR_16390 DMR_04770
DMR_16390 DMR_17070
DMR_16390 DMR_05180
DMR_16390 DMR_05590
DMR_16390 DMR_45080
DMR_16390 DMR_44640
DMR_16420 DMR_39860
DMR_16420 DMR_02220
DMR_16440 DMR_44070
DMR_16440 DMR_00730
DMR_16440 DMR_15530
DMR_16440 DMR_15490
DMR_16470 DMR_13750
DMR_16670 DMR_05070
DMR_16670 DMR_22280
DMR_16670 DMR_22240
DMR_16670 DMR_22270
DMR_16670 DMR_22260
DMR_16670 DMR_22250
DMR_16700 DMR_01890
DMR_16720 DMR_37030
DMR_16740 DMR_15320
DMR_16740 DMR_22050
DMR_16750 DMR_22150
DMR_16750 DMR_37500
DMR_16750 DMR_44060
DMR_16830 DMR_16840
DMR_16830 DMR_16860
DMR_16840 DMR_16850
DMR_16840 DMR_13660
DMR_16840 DMR_16830
DMR_16850 DMR_13660
DMR_16850 DMR_31740
DMR_16850 DMR_08520
DMR_16850 DMR_16840
DMR_16860 DMR_16830
DMR_16890 DMR_08520
DMR_16890 DMR_30760
DMR_17050 DMR_39520
DMR_17060 DMR_43710
DMR_17060 DMR_43160
DMR_17060 DMR_28030
DMR_17070 DMR_39230
DMR_17070 DMR_44720
DMR_17070 DMR_31150
DMR_17070 DMR_43210
DMR_17070 DMR_23740
DMR_17070 DMR_40230
DMR_17070 DMR_13640
DMR_17070 DMR_31740
DMR_17070 DMR_03660
DMR_17070 DMR_19960
DMR_17070 DMR_24480
DMR_17070 DMR_16390
DMR_17070 DMR_14050
DMR_17070 DMR_44680
DMR_17070 DMR_00020
DMR_17070 DMR_35950
DMR_17070 DMR_31650
DMR_17070 DMR_25360
DMR_17070 DMR_02800
DMR_17070 DMR_25890
DMR_17070 DMR_25310
DMR_17070 DMR_32860
DMR_17070 DMR_45630
DMR_17070 DMR_39810
DMR_17070 DMR_19780
DMR_17070 DMR_37920
DMR_17070 DMR_44320
DMR_17070 DMR_19990
DMR_17070 DMR_04610
DMR_17070 DMR_05590
DMR_17070 DMR_05180
DMR_17070 DMR_31160
DMR_17070 DMR_44640
DMR_17070 DMR_17700
DMR_17070 DMR_12460
DMR_17110 DMR_07320
DMR_17110 DMR_37100
DMR_17120 DMR_15890
DMR_17120 DMR_37080
DMR_17120 DMR_37140
DMR_17120 DMR_03610
DMR_17120 DMR_45930
DMR_17120 DMR_07630
DMR_17120 DMR_00070
DMR_17120 DMR_37180
DMR_17120 DMR_21020
DMR_17120 DMR_21130
DMR_17120 DMR_43440
DMR_17120 DMR_03600
DMR_17120 DMR_34740
DMR_17120 DMR_13140
DMR_17120 DMR_37170
DMR_17120 DMR_08220
DMR_17120 DMR_08500
DMR_17120 DMR_17130
DMR_17130 DMR_19490
DMR_17130 DMR_28990
DMR_17130 DMR_37080
DMR_17130 DMR_39990
DMR_17130 DMR_05250
DMR_17130 DMR_37140
DMR_17130 DMR_33050
DMR_17130 DMR_14920
DMR_17130 DMR_17120
DMR_17130 DMR_05260
DMR_17130 DMR_30710
DMR_17130 DMR_15970
DMR_17130 DMR_15470
DMR_17130 DMR_05920
DMR_17240 DMR_24460
DMR_17240 DMR_15780
DMR_17240 DMR_15750
DMR_17240 DMR_05770
DMR_17240 DMR_34300
DMR_17240 DMR_45930
DMR_17240 DMR_34290
DMR_17240 DMR_12050
DMR_17240 DMR_37450
DMR_17240 DMR_26930
DMR_17240 DMR_34340
DMR_17240 DMR_43540
DMR_17240 DMR_24440
DMR_17240 DMR_34310
DMR_17240 DMR_26520
DMR_17240 DMR_21530
DMR_17240 DMR_05740
DMR_17240 DMR_17530
DMR_17240 DMR_37460
DMR_17240 DMR_34280
DMR_17240 DMR_05760
DMR_17240 DMR_34740
DMR_17240 DMR_34270
DMR_17240 DMR_15740
DMR_17240 DMR_05780
DMR_17240 DMR_39410
DMR_17240 DMR_24450
DMR_17240 DMR_05730
DMR_17240 DMR_15760
DMR_17260 DMR_05920
DMR_17260 DMR_15470
DMR_17280 DMR_21320
DMR_17280 DMR_39470
DMR_17280 DMR_05400
DMR_17280 DMR_03600
DMR_17280 DMR_15890
DMR_17280 DMR_03610
DMR_17280 DMR_31620
DMR_17280 DMR_29670
DMR_17280 DMR_02810
DMR_17280 DMR_00520
DMR_17280 DMR_05390
DMR_17280 DMR_46120
DMR_17280 DMR_21020
DMR_17320 DMR_15890
DMR_17330 DMR_44510
DMR_17330 DMR_17350
DMR_17330 DMR_31400
DMR_17330 DMR_20170
DMR_17350 DMR_20170
DMR_17350 DMR_44510
DMR_17350 DMR_17330
DMR_17350 DMR_31400
DMR_17420 DMR_17450
DMR_17420 DMR_19530
DMR_17420 DMR_17470
DMR_17420 DMR_17460
DMR_17420 DMR_19460
DMR_17420 DMR_19520
DMR_17420 DMR_26890
DMR_17420 DMR_19540
DMR_17450 DMR_17460
DMR_17450 DMR_19460
DMR_17450 DMR_17470
DMR_17450 DMR_19530
DMR_17450 DMR_19520
DMR_17450 DMR_17420
DMR_17450 DMR_26890
DMR_17450 DMR_19540
DMR_17460 DMR_19540
DMR_17460 DMR_17470
DMR_17460 DMR_19530
DMR_17460 DMR_19460
DMR_17460 DMR_17450
DMR_17460 DMR_19520
DMR_17460 DMR_17420
DMR_17460 DMR_26890
DMR_17470 DMR_19460
DMR_17470 DMR_17450
DMR_17470 DMR_19520
DMR_17470 DMR_17420
DMR_17470 DMR_26890
DMR_17470 DMR_19540
DMR_17470 DMR_17460
DMR_17470 DMR_19530
DMR_17530 DMR_18760
DMR_17530 DMR_05770
DMR_17530 DMR_17240
DMR_17530 DMR_34300
DMR_17530 DMR_22640
DMR_17530 DMR_07380
DMR_17530 DMR_18780
DMR_17530 DMR_07390
DMR_17530 DMR_34290
DMR_17530 DMR_05740
DMR_17530 DMR_05730
DMR_17530 DMR_28100
DMR_17530 DMR_15780
DMR_17530 DMR_07370
DMR_17530 DMR_34310
DMR_17530 DMR_34280
DMR_17530 DMR_05760
DMR_17530 DMR_18770
DMR_17530 DMR_34270
DMR_17530 DMR_26700
DMR_17530 DMR_07360
DMR_17530 DMR_05780
DMR_17530 DMR_28220
DMR_17530 DMR_39410
DMR_17540 DMR_43330
DMR_17540 DMR_25620
DMR_17570 DMR_33270
DMR_17650 DMR_33310
DMR_17650 DMR_20330
DMR_17650 DMR_45640
DMR_17700 DMR_31150
DMR_17700 DMR_23740
DMR_17700 DMR_40230
DMR_17700 DMR_17070
DMR_17700 DMR_31740
DMR_17700 DMR_44720
DMR_17700 DMR_19960
DMR_17700 DMR_24480
DMR_17700 DMR_05590
DMR_17700 DMR_44320
DMR_17700 DMR_14050
DMR_17700 DMR_19990
DMR_17700 DMR_05180
DMR_17700 DMR_04610
DMR_17700 DMR_31160
DMR_17700 DMR_35950
DMR_17700 DMR_25360
DMR_17700 DMR_12460
DMR_17770 DMR_18770
DMR_17770 DMR_44660
DMR_17770 DMR_06660
DMR_17770 DMR_17880
DMR_17770 DMR_19670
DMR_17770 DMR_12710
DMR_17770 DMR_15980
DMR_17770 DMR_18800
DMR_17770 DMR_20070
DMR_17770 DMR_26700
DMR_17770 DMR_22640
DMR_17770 DMR_07380
DMR_17770 DMR_26930
DMR_17770 DMR_14270
DMR_17770 DMR_07370
DMR_17770 DMR_39410
DMR_17770 DMR_28100
DMR_17770 DMR_18780
DMR_17800 DMR_21660
DMR_17800 DMR_13630
DMR_17800 DMR_20900
DMR_17880 DMR_28090
DMR_17880 DMR_18800
DMR_17880 DMR_15990
DMR_17880 DMR_20070
DMR_17880 DMR_16060
DMR_17880 DMR_35020
DMR_17880 DMR_07380
DMR_17880 DMR_21840
DMR_17880 DMR_34180
DMR_17880 DMR_26930
DMR_17880 DMR_25320
DMR_17880 DMR_14270
DMR_17880 DMR_34340
DMR_17880 DMR_07370
DMR_17880 DMR_00250
DMR_17880 DMR_18770
DMR_17880 DMR_21830
DMR_17880 DMR_42440
DMR_17880 DMR_06660
DMR_17880 DMR_17770
DMR_17880 DMR_38720
DMR_17880 DMR_12710
DMR_17880 DMR_15980
DMR_17880 DMR_19670
DMR_17880 DMR_37260
DMR_17880 DMR_34170
DMR_17880 DMR_05180
DMR_17880 DMR_16000
DMR_17880 DMR_28100
DMR_17880 DMR_18780
DMR_17890 DMR_16050
DMR_17890 DMR_42760
DMR_17890 DMR_18190
DMR_17890 DMR_45090
DMR_17890 DMR_05910
DMR_17890 DMR_03250
DMR_17890 DMR_00560
DMR_17890 DMR_34740
DMR_17890 DMR_02200
DMR_17890 DMR_00720
DMR_17890 DMR_00400
DMR_17890 DMR_02490
DMR_17890 DMR_45930
DMR_17890 DMR_26530
DMR_17990 DMR_40340
DMR_17990 DMR_07580
DMR_17990 DMR_28600
DMR_17990 DMR_28610
DMR_18000 DMR_43340
DMR_18000 DMR_38050
DMR_18000 DMR_35530
DMR_18000 DMR_07520
DMR_18000 DMR_25820
DMR_18000 DMR_22840
DMR_18000 DMR_21630
DMR_18000 DMR_21070
DMR_18000 DMR_26800
DMR_18000 DMR_43020
DMR_18000 DMR_26790
DMR_18000 DMR_27100
DMR_18000 DMR_25830
DMR_18150 DMR_27710
DMR_18190 DMR_15780
DMR_18190 DMR_05910
DMR_18190 DMR_02490
DMR_18190 DMR_18760
DMR_18190 DMR_03250
DMR_18190 DMR_07380
DMR_18190 DMR_45930
DMR_18190 DMR_34740
DMR_18190 DMR_00560
DMR_18190 DMR_26700
DMR_18190 DMR_02200
DMR_18190 DMR_18770
DMR_18190 DMR_26530
DMR_18190 DMR_07390
DMR_18190 DMR_00720
DMR_18190 DMR_00400
DMR_18190 DMR_17890
DMR_18190 DMR_07360
DMR_18190 DMR_37110
DMR_18190 DMR_28100
DMR_18190 DMR_28220
DMR_18190 DMR_07370
DMR_18190 DMR_42760
DMR_18190 DMR_18200
DMR_18190 DMR_18780
DMR_18200 DMR_18190
DMR_18200 DMR_37110
DMR_18200 DMR_18210
DMR_18210 DMR_39830
DMR_18210 DMR_22540
DMR_18210 DMR_43690
DMR_18210 DMR_37110
DMR_18210 DMR_18200
DMR_18210 DMR_20580
DMR_18210 DMR_28280
DMR_18210 DMR_03760
DMR_18240 DMR_37500
DMR_18240 DMR_39990
DMR_18240 DMR_10730
DMR_18240 DMR_44060
DMR_18240 DMR_06110
DMR_18240 DMR_16040
DMR_18240 DMR_12050
DMR_18240 DMR_20420
DMR_18240 DMR_00300
DMR_18240 DMR_46030
DMR_18240 DMR_14920
DMR_18240 DMR_31800
DMR_18240 DMR_43710
DMR_18240 DMR_31780
DMR_18240 DMR_21130
DMR_18240 DMR_03270
DMR_18240 DMR_31770
DMR_18240 DMR_45000
DMR_18240 DMR_11650
DMR_18240 DMR_34330
DMR_18240 DMR_30990
DMR_18240 DMR_30810
DMR_18240 DMR_31790
DMR_18310 DMR_44600
DMR_18310 DMR_33930
DMR_18310 DMR_28980
DMR_18310 DMR_31320
DMR_18310 DMR_34930
DMR_18310 DMR_19210
DMR_18310 DMR_28790
DMR_18310 DMR_25420
DMR_18320 DMR_06140
DMR_18320 DMR_22840
DMR_18320 DMR_44980
DMR_18320 DMR_19010
DMR_18320 DMR_05370
DMR_18320 DMR_05550
DMR_18320 DMR_42330
DMR_18320 DMR_21080
DMR_18320 DMR_19210
DMR_18320 DMR_28790
DMR_18430 DMR_44450
DMR_18430 DMR_46100
DMR_18430 DMR_04320
DMR_18430 DMR_22810
DMR_18430 DMR_02430
DMR_18430 DMR_10020
DMR_18430 DMR_08380
DMR_18430 DMR_01860
DMR_18430 DMR_19950
DMR_18430 DMR_36560
DMR_18430 DMR_08750
DMR_18430 DMR_35850
DMR_18430 DMR_02850
DMR_18430 DMR_29620
DMR_18430 DMR_01390
DMR_18430 DMR_28870
DMR_18430 DMR_26500
DMR_18430 DMR_23770
DMR_18430 DMR_10030
DMR_18430 DMR_40240
DMR_18430 DMR_09320
DMR_18430 DMR_19070
DMR_18430 DMR_43570
DMR_18430 DMR_39290
DMR_18430 DMR_33420
DMR_18430 DMR_38310
DMR_18430 DMR_14010
DMR_18430 DMR_20770
DMR_18430 DMR_44400
DMR_18430 DMR_29830
DMR_18430 DMR_09310
DMR_18430 DMR_35360
DMR_18430 DMR_27200
DMR_18430 DMR_37860
DMR_18430 DMR_23780
DMR_18430 DMR_09990
DMR_18430 DMR_16200
DMR_18430 DMR_29150
DMR_18430 DMR_19580
DMR_18430 DMR_27400
DMR_18430 DMR_12590
DMR_18430 DMR_33440
DMR_18670 DMR_25280
DMR_18670 DMR_36430
DMR_18760 DMR_28220
DMR_18760 DMR_07370
DMR_18760 DMR_18190
DMR_18760 DMR_26520
DMR_18760 DMR_07390
DMR_18760 DMR_20420
DMR_18760 DMR_02490
DMR_18760 DMR_46260
DMR_18760 DMR_30990
DMR_18760 DMR_34330
DMR_18760 DMR_00400
DMR_18760 DMR_07380
DMR_18760 DMR_45930
DMR_18760 DMR_07360
DMR_18760 DMR_18780
DMR_18760 DMR_31800
DMR_18760 DMR_46030
DMR_18760 DMR_34740
DMR_18760 DMR_18800
DMR_18760 DMR_17530
DMR_18760 DMR_18770
DMR_18760 DMR_39410
DMR_18770 DMR_39950
DMR_18770 DMR_28100
DMR_18770 DMR_18780
DMR_18770 DMR_46260
DMR_18770 DMR_18190
DMR_18770 DMR_05550
DMR_18770 DMR_42330
DMR_18770 DMR_15780
DMR_18770 DMR_28090
DMR_18770 DMR_18800
DMR_18770 DMR_15990
DMR_18770 DMR_20070
DMR_18770 DMR_18760
DMR_18770 DMR_02490
DMR_18770 DMR_35020
DMR_18770 DMR_21830
DMR_18770 DMR_46030
DMR_18770 DMR_07380
DMR_18770 DMR_45930
DMR_18770 DMR_34180
DMR_18770 DMR_07390
DMR_18770 DMR_26930
DMR_18770 DMR_20420
DMR_18770 DMR_21080
DMR_18770 DMR_21840
DMR_18770 DMR_14270
DMR_18770 DMR_34340
DMR_18770 DMR_06140
DMR_18770 DMR_07370
DMR_18770 DMR_31800
DMR_18770 DMR_26520
DMR_18770 DMR_22840
DMR_18770 DMR_42440
DMR_18770 DMR_06660
DMR_18770 DMR_44980
DMR_18770 DMR_17530
DMR_18770 DMR_17770
DMR_18770 DMR_26700
DMR_18770 DMR_38720
DMR_18770 DMR_17880
DMR_18770 DMR_19670
DMR_18770 DMR_15980
DMR_18770 DMR_12710
DMR_18770 DMR_34740
DMR_18770 DMR_34330
DMR_18770 DMR_30990
DMR_18770 DMR_00400
DMR_18770 DMR_37260
DMR_18770 DMR_34170
DMR_18770 DMR_07360
DMR_18770 DMR_05180
DMR_18770 DMR_28220
DMR_18770 DMR_39410
DMR_18770 DMR_19010
DMR_18770 DMR_16000
DMR_18770 DMR_05370
DMR_18780 DMR_05550
DMR_18780 DMR_18190
DMR_18780 DMR_07370
DMR_18780 DMR_42330
DMR_18780 DMR_15780
DMR_18780 DMR_18800
DMR_18780 DMR_28090
DMR_18780 DMR_20070
DMR_18780 DMR_15990
DMR_18780 DMR_02490
DMR_18780 DMR_35020
DMR_18780 DMR_18760
DMR_18780 DMR_45930
DMR_18780 DMR_07380
DMR_18780 DMR_34180
DMR_18780 DMR_21080
DMR_18780 DMR_07390
DMR_18780 DMR_21840
DMR_18780 DMR_26930
DMR_18780 DMR_20420
DMR_18780 DMR_34340
DMR_18780 DMR_14270
DMR_18780 DMR_06140
DMR_18780 DMR_46030
DMR_18780 DMR_21830
DMR_18780 DMR_31800
DMR_18780 DMR_26520
DMR_18780 DMR_22840
DMR_18780 DMR_19670
DMR_18780 DMR_46260
DMR_18780 DMR_42440
DMR_18780 DMR_44980
DMR_18780 DMR_06660
DMR_18780 DMR_12710
DMR_18780 DMR_17530
DMR_18780 DMR_17770
DMR_18780 DMR_38720
DMR_18780 DMR_15980
DMR_18780 DMR_17880
DMR_18780 DMR_34740
DMR_18780 DMR_18770
DMR_18780 DMR_30990
DMR_18780 DMR_34330
DMR_18780 DMR_26700
DMR_18780 DMR_00400
DMR_18780 DMR_07360
DMR_18780 DMR_34170
DMR_18780 DMR_37260
DMR_18780 DMR_39950
DMR_18780 DMR_05180
DMR_18780 DMR_39410
DMR_18780 DMR_19010
DMR_18780 DMR_28220
DMR_18780 DMR_16000
DMR_18780 DMR_05370
DMR_18780 DMR_28100
DMR_18800 DMR_05760
DMR_18800 DMR_07370
DMR_18800 DMR_18780
DMR_18800 DMR_06660
DMR_18800 DMR_17770
DMR_18800 DMR_17880
DMR_18800 DMR_34270
DMR_18800 DMR_12710
DMR_18800 DMR_15980
DMR_18800 DMR_19670
DMR_18800 DMR_34280
DMR_18800 DMR_07360
DMR_18800 DMR_05780
DMR_18800 DMR_07380
DMR_18800 DMR_20070
DMR_18800 DMR_18760
DMR_18800 DMR_05770
DMR_18800 DMR_07390
DMR_18800 DMR_34290
DMR_18800 DMR_26930
DMR_18800 DMR_14270
DMR_18800 DMR_18770
DMR_18900 DMR_30760
DMR_18910 DMR_39830
DMR_18910 DMR_26010
DMR_18910 DMR_43690
DMR_18910 DMR_16390
DMR_18910 DMR_46260
DMR_18910 DMR_05590
DMR_18910 DMR_12660
DMR_18950 DMR_39980
DMR_18970 DMR_18990
DMR_18970 DMR_18980
DMR_18980 DMR_18970
DMR_18990 DMR_37150
DMR_18990 DMR_01800
DMR_18990 DMR_18970
DMR_18990 DMR_33650
DMR_19010 DMR_22840
